date,HUM_max,HUM_mean,HUM_min,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2012-01-15,,,,0.708,,,,
2012-01-16,,,,0.217,,,,
2012-01-17,,,,0.333,,,,
2012-01-18,,,,0.0,,,,
2012-01-19,,,,0.292,,,,
2012-01-20,,,,0.0,,,,
2012-01-21,,,,0.333,,,,
2012-01-22,,,,0.042,,,,
2012-01-23,,,,0.87,,,,
2012-01-24,,,,0.625,,,,
2012-01-25,,,,0.042,,,,
2012-01-26,,,,0.25,,,,
2012-01-27,,,,0.0,,,,
2012-01-28,,,,0.0,,,,
2012-01-29,,,,0.0,,,,
2012-01-30,,,,0.652,,,,
2012-01-31,,,,0.292,,,,
2012-02-01,,,,1.417,,,,
2012-02-02,,,,0.458,,,,
2012-02-03,,,,0.125,,,,
2012-02-04,,,,0.167,,,,
2012-02-05,,,,0.591,,,,
2012-02-06,,,,0.0,,,,
2012-02-07,,,,0.208,,,,
2012-02-08,,,,0.292,,,,
2012-02-09,,,,0.0,,,,
2012-02-10,,,,0.75,,,,
2012-02-11,,,,1.542,,,,
2012-02-12,,,,0.75,,,,
2012-02-13,,,,0.304,,,,
2012-02-14,,,,0.458,,,,
2012-02-15,,,,0.0,,,,
2012-02-16,,,,0.042,,,,
2012-02-17,,,,0.0,,,,
2012-02-18,,,,0.25,,,,
2012-02-19,,,,0.043,,,,
2012-02-20,,,,0.217,,,,
2012-02-21,,,,0.333,,,,
2012-02-22,,,,0.333,,,,
2012-02-23,,,,0.667,,,,
2012-02-24,,,,0.083,,,,
2012-02-25,,,,0.042,,,,
2012-02-26,,,,0.208,,,,
2012-02-27,,,,0.087,,,,
2012-02-28,,,,1.042,,,,
2012-03-01,,,,1.042,,,,
2012-03-02,,,,0.583,,,,
2012-03-03,,,,0.292,,,,
2012-03-04,,,,0.762,,,,
2012-03-05,,,,0.292,,,,
2012-03-06,,,,1.905,,,,
2012-03-07,,,,1.522,,,,
2012-03-08,,,,1.25,,,,
2012-03-09,,,,0.833,,,,
2012-03-10,,,,0.375,,,,
2012-03-11,,,,0.0,,,,
2012-03-12,,,,1.375,,,,
2012-03-13,,,,0.125,,,,
2012-03-14,,,,0.043,,,,
2012-03-15,,,,0.75,,,,
2012-03-16,,,,0.833,,,,
2012-03-17,,,,1.708,,,,
2012-03-18,,,,0.667,,,,
2012-03-19,,,,0.182,,,,
2012-03-20,,,,0.375,,,,
2012-03-21,,,,0.0,,,,
2012-03-22,,,,0.5,,,,
2012-03-23,,,,0.208,,,,
2012-03-24,,,,0.042,,,,
2012-03-25,,,,0.5,,,,
2012-03-26,,,,0.042,,,,
2012-03-27,,,,0.0,,,,
2012-03-28,,,,0.783,,,,
2012-03-29,,,,0.833,,,,
2012-03-30,,,,0.5,,,,
2012-03-31,,,,0.0,,,,
2012-04-01,,,,0.292,,,,
2012-04-02,,,,0.5,,,,
2012-04-03,,,,1.208,,,,
2012-04-04,,,,0.045,,,,
2012-04-05,,,,0.652,,,,
2012-04-06,,,,0.417,,,,
2012-04-07,,,,0.0,,,,
2012-04-08,,,,0.417,,,,
2012-04-09,,,,0.917,,,,
2012-04-10,,,,0.625,,,,
2012-04-11,,,,0.652,,,,
2012-04-12,,,,0.375,,,,
2012-04-13,,,,1.167,,,,
2012-04-14,,,,0.292,,,,
2012-04-15,,,,0.042,,,,
2012-04-16,,,,0.583,,,,
2012-04-17,,,,0.917,,,,
2012-04-18,,,,0.773,,,,
2012-04-19,,,,0.292,,,,
2012-04-20,,,,0.583,,,,
2012-04-21,,,,0.208,,,,
2012-04-22,,,,0.458,,,,
2012-04-23,,,,0.542,,,,
2012-04-24,,,,0.75,,,,
2012-04-25,,,,0.957,,,,
2012-04-26,,,,0.833,,,,
2012-04-27,,,,0.208,,,,
2012-04-28,,,,0.875,,,,
2012-04-29,,,,1.25,,,,
2012-04-30,,,,0.542,,,,
2012-05-01,,,,0.625,,,,
2012-05-02,,,,0.217,,,,
2012-05-03,,,,0.667,,,,
2012-05-04,,,,0.0,,,,
2012-05-05,,,,0.375,,,,
2012-05-06,,,,0.292,,,,
2012-05-07,,,,0.583,,,,
2012-05-08,,,,0.75,,,,
2012-05-09,,,,0.81,,,,
2012-05-10,,,,0.167,,,,
2012-05-11,,,,0.0,,,,
2012-05-12,,,,0.0,,,,
2012-05-13,,,,0.375,,,,
2012-05-14,,,,0.583,,,,
2012-05-15,,,,0.25,,,,
2012-05-16,,,,0.696,,,,
2012-05-17,,,,1.043,,,,
2012-05-18,,,,0.0,,,,
2012-05-19,,,,1.042,,,,
2012-05-20,,,,1.167,,,,
2012-05-21,,,,0.75,,,,
2012-05-22,,,,0.125,,,,
2012-05-23,,,,0.652,,,,
2012-05-24,,,,0.875,,,,
2012-05-25,,,,0.75,,,,
2012-05-26,,,,0.708,,,,
2012-05-27,,,,2.042,,,,
2012-05-28,,,,0.875,,,,
2012-05-29,,,,0.25,,,,
2012-05-30,,,,0.913,,,,
2012-05-31,,,,0.625,,,,
2012-06-01,,,,1.042,,,,
2012-06-02,,,,1.417,,,,
2012-06-03,,,,0.708,,,,
2012-06-04,,,,0.792,,,,
2012-06-05,,,,1.583,,,,
2012-06-06,,,,0.435,,,,
2012-06-07,,,,1.261,,,,
2012-06-08,,,,1.875,,,,
2012-06-09,,,,1.042,,,,
2012-06-10,,,,0.0,,,,
2012-06-11,,,,0.583,,,,
2012-06-12,,,,0.0,,,,
2012-06-13,,,,0.13,,,,
2012-06-14,,,,0.583,,,,
2012-06-15,,,,1.75,,,,
2012-06-16,,,,0.458,,,,
2012-06-17,,,,0.292,,,,
2012-06-18,,,,0.917,,,,
2012-06-19,,,,0.87,,,,
2012-06-20,,,,0.87,,,,
2012-06-21,,,,0.583,,,,
2012-06-22,,,,0.333,,,,
2012-06-23,,,,0.875,,,,
2012-06-24,,,,0.833,,,,
2012-06-25,,,,0.125,,,,
2012-06-26,,,,0.667,,,,
2012-06-27,,,,2.261,,,,
2012-06-28,,,,2.0,,,,
2012-06-29,,,,0.333,,,,
2012-06-30,,,,0.542,,,,
2012-07-01,,,,0.625,,,,
2012-07-02,,,,0.625,,,,
2012-07-03,,,,0.958,,,,
2012-07-04,,,,0.652,,,,
2012-07-05,,,,1.043,,,,
2012-07-06,,,,0.917,,,,
2012-07-07,,,,0.0,,,,
2012-07-08,,,,0.625,,,,
2012-07-09,,,,1.417,,,,
2012-07-10,,,,1.5,,,,
2012-07-11,,,,2.0,,,,
2012-07-12,,,,1.458,,,,
2012-07-13,,,,0.667,,,,
2012-07-14,,,,1.0,,,,
2012-07-15,,,,1.833,,,,
2012-07-16,,,,0.917,,,,
2012-07-17,,,,0.75,,,,
2012-07-18,,,,0.522,,,,
2012-07-19,,,,0.391,,,,
2012-07-20,,,,0.083,,,,
2012-07-21,,,,0.0,,,,
2012-07-22,,,,0.0,,,,
2012-07-23,,,,0.583,,,,
2012-07-24,,,,1.375,,,,
2012-07-25,,,,1.348,,,,
2012-07-26,,,,2.125,,,,
2012-07-27,,,,1.542,,,,
2012-07-28,,,,0.917,,,,
2012-07-29,,,,1.0,,,,
2012-07-30,,,,1.611,,,,
2012-07-31,,,,0.476,,,,
2012-08-01,,,,0.783,,,,
2012-08-02,,,,0.833,,,,
2012-08-03,,,,1.375,,,,
2012-08-04,,,,0.667,,,,
2012-08-05,,,,0.792,,,,
2012-08-06,,,,0.682,,,,
2012-08-07,,,,0.958,,,,
2012-08-08,,,,0.696,,,,
2012-08-09,,,,0.708,,,,
2012-08-10,,,,1.333,,,,
2012-08-11,,,,0.875,,,,
2012-08-12,,,,0.333,,,,
2012-08-13,,,,0.667,,,,
2012-08-14,,,,0.565,,,,
2012-08-15,,,,0.458,,,,
2012-08-16,,,,0.625,,,,
2012-08-17,,,,0.667,,,,
2012-08-18,,,,0.625,,,,
2012-08-19,,,,0.542,,,,
2012-08-20,,,,0.458,,,,
2012-08-21,,,,1.182,,,,
2012-08-22,,,,2.783,,,,
2012-08-23,,,,1.583,,,,
2012-08-24,,,,1.458,,,,
2012-08-25,,,,1.25,,,,
2012-08-26,,,,0.833,,,,
2012-08-27,,,,1.125,,,,
2012-08-28,,,,1.25,,,,
2012-08-29,,,,1.261,,,,
2012-08-30,,,,1.542,,,,
2012-08-31,,,,0.875,,,,
2012-09-01,,,,0.708,,,,
2012-09-02,,,,0.042,,,,
2012-09-03,,,,0.333,,,,
2012-09-04,,,,0.458,,,,
2012-09-05,,,,0.652,,,,
2012-09-06,,,,0.958,,,,
2012-09-07,,,,0.478,,,,
2012-09-08,,,,0.583,,,,
2012-09-09,,,,0.5,,,,
2012-09-10,,,,0.833,,,,
2012-09-11,,,,0.792,,,,
2012-09-12,,,,1.304,,,,
2012-09-13,,,,0.667,,,,
2012-09-14,,,,1.25,,,,
2012-09-15,,,,0.542,,,,
2012-09-16,,,,1.542,,,,
2012-09-17,,,,1.375,,,,
2012-09-18,,,,1.583,,,,
2012-09-19,,,,0.913,,,,
2012-09-20,,,,0.478,,,,
2012-09-21,,,,0.208,,,,
2012-09-22,,,,0.167,,,,
2012-09-23,,,,0.0,,,,
2012-09-24,,,,0.25,,,,
2012-09-25,,,,0.0,,,,
2012-09-26,,,,0.435,,,,
2012-09-27,,,,0.0,,,,
2012-09-28,,,,0.0,,,,
2012-09-29,,,,0.292,,,,
2012-09-30,,,,0.917,,,,
2012-10-01,,,,0.75,,,,
2012-10-02,,,,0.083,,,,
2012-10-03,,,,0.0,,,,
2012-10-04,,,,0.0,,,,
2012-10-05,,,,0.375,,,,
2012-10-06,,,,0.208,,,,
2012-10-07,,,,0.083,,,,
2012-10-08,,,,0.292,,,,
2012-10-09,,,,0.0,,,,
2012-10-10,,,,0.087,,,,
2012-10-11,,,,0.083,,,,
2012-10-12,,,,0.0,,,,
2012-10-13,,,,0.292,,,,
2012-10-14,,,,0.333,,,,
2012-10-15,,,,0.333,,,,
2012-10-16,,,,0.458,,,,
2012-10-17,,,,0.652,,,,
2012-10-18,,,,0.0,,,,
2012-10-19,,,,0.0,,,,
2012-10-20,,,,0.625,,,,
2012-10-21,,,,0.25,,,,
2012-10-22,,,,0.458,,,,
2012-10-23,,,,0.833,,,,
2012-10-24,,,,0.0,,,,
2012-10-25,,,,0.792,,,,
2012-10-26,,,,0.292,,,,
2012-10-27,,,,0.0,,,,
2012-10-28,,,,0.0,,,,
2012-10-29,,,,0.0,,,,
2012-10-30,,,,0.375,,,,
2012-10-31,,,,0.0,,,,
2012-11-01,,,,0.375,,,,
2012-11-02,,,,0.0,,,,
2012-11-03,,,,0.0,,,,
2012-11-04,,,,0.0,,,,
2012-11-05,,,,0.292,,,,
2012-11-06,,,,0.0,,,,
2012-11-07,,,,0.087,,,,
2012-11-08,,,,0.0,,,,
2012-11-09,,,,0.0,,,,
2012-11-10,,,,0.0,,,,
2012-11-11,,,,0.0,,,,
2012-11-12,,,,0.0,,,,
2012-11-13,,,,0.167,,,,
2012-11-14,,,,0.478,,,,
2012-11-15,,,,0.0,,,,
2012-11-16,,,,0.083,,,,
2012-11-17,,,,0.083,,,,
2012-11-18,,,,0.292,,,,
2012-11-19,,,,0.0,,,,
2012-11-20,,,,0.087,,,,
2012-11-21,,,,0.0,,,,
2012-11-22,,,,0.375,,,,
2012-11-23,,,,0.208,,,,
2012-11-24,,,,0.667,,,,
2012-11-25,,,,0.083,,,,
2012-11-26,,,,0.125,,,,
2012-11-27,,,,0.042,,,,
2012-11-28,,,,0.261,,,,
2012-11-29,,,,0.083,,,,
2012-11-30,,,,0.042,,,,
2012-12-01,,,,0.167,,,,
2012-12-02,,,,0.208,,,,
2012-12-03,,,,0.0,,,,
2012-12-04,,,,0.0,,,,
2012-12-05,,,,0.13,,,,
2012-12-06,,,,0.167,,,,
2012-12-07,,,,0.208,,,,
2012-12-08,,,,0.333,,,,
2012-12-09,,,,0.375,,,,
2012-12-10,,,,0.0,,,,
2012-12-11,,,,0.208,,,,
2012-12-12,,,,0.783,,,,
2012-12-13,,,,0.167,,,,
2012-12-14,,,,0.333,,,,
2012-12-15,,,,0.167,,,,
2012-12-16,,,,0.042,,,,
2012-12-17,,,,0.391,,,,
2012-12-18,,,,0.0,,,,
2012-12-19,,,,0.0,,,,
2012-12-20,,,,0.042,,,,
2012-12-21,,,,0.125,,,,
2012-12-22,,,,0.0,,,,
2012-12-23,,,,0.083,,,,
2012-12-24,,,,0.042,,,,
2012-12-25,,,,0.292,,,,
2012-12-26,,,,0.13,,,,
2012-12-27,,,,0.167,,,,
2012-12-28,,,,0.292,,,,
2012-12-29,,,,0.042,,,,
2012-12-30,,,,0.0,,,,
2012-12-31,,,,0.375,,,,
2013-01-01,,,,0.458,,,,
2013-01-02,,,,0.0,,,,
2013-01-03,,,,0.167,,,,
2013-01-04,,,,0.5,,,,
2013-01-05,,,,0.0,,,,
2013-01-06,,,,0.0,,,,
2013-01-07,,,,0.375,,,,
2013-01-08,,,,0.522,,,,
2013-01-09,,,,0.0,,,,
2013-01-10,,,,0.0,,,,
2013-01-11,,,,0.0,,,,
2013-01-12,,,,0.292,,,,
2013-01-13,,,,0.292,,,,
2013-01-14,,,,0.0,,,,
2013-01-15,,,,0.042,,,,
2013-01-16,,,,0.0,,,,
2013-01-17,,,,0.304,,,,
2013-01-18,,,,0.375,,,,
2013-01-19,,,,0.0,,,,
2013-01-20,,,,0.333,,,,
2013-01-21,,,,1.042,,,,
2013-01-22,,,,0.75,,,,
2013-01-23,,,,0.0,,,,
2013-01-24,,,,0.875,,,,
2013-01-25,,,,0.333,,,,
2013-01-26,,,,0.458,,,,
2013-01-27,,,,0.417,,,,
2013-01-28,,,,0.875,,,,
2013-01-29,,,,0.125,,,,
2013-01-30,,,,0.261,,,,
2013-01-31,,,,0.167,,,,
2013-02-01,,,,0.292,,,,
2013-02-02,,,,0.833,,,,
2013-02-03,,,,0.833,,,,
2013-02-04,,,,0.083,,,,
2013-02-05,,,,0.0,,,,
2013-02-06,,,,0.0,,,,
2013-02-07,,,,0.0,,,,
2013-02-08,,,,0.0,,,,
2013-02-09,,,,0.0,,,,
2013-02-10,,,,0.0,,,,
2013-02-11,,,,0.167,,,,
2013-02-12,,,,0.0,,,,
2013-02-13,,,,0.0,,,,
2013-02-14,,,,0.125,,,,
2013-02-15,,,,0.0,,,,
2013-02-16,,,,0.333,,,,
2013-02-17,,,,2.333,,,,
2013-02-18,,,,0.083,,,,
2013-02-19,,,,0.0,,,,
2013-02-20,,,,0.348,,,,
2013-02-21,,,,0.208,,,,
2013-02-22,,,,0.0,,,,
2013-02-23,,,,0.042,,,,
2013-02-24,,,,0.417,,,,
2013-02-25,,,,1.125,,,,
2013-02-26,,,,1.875,,,,
2013-02-27,,,,1.0,,,,
2013-02-28,,,,0.917,,,,
2013-03-01,,,,0.583,,,,
2013-03-02,,,,0.167,,,,
2013-03-03,,,,0.0,,,,
2013-03-04,,,,0.875,,,,
2013-03-05,,,,0.13,,,,
2013-03-06,,,,0.043,,,,
2013-03-07,,,,0.043,,,,
2013-03-08,,,,0.042,,,,
2013-03-09,,,,0.542,,,,
2013-03-10,,,,0.208,,,,
2013-03-11,,,,0.0,,,,
2013-03-12,,,,1.333,,,,
2013-03-13,,,,0.261,,,,
2013-03-14,,,,0.0,,,,
2013-03-15,,,,0.25,,,,
2013-03-16,,,,1.542,,,,
2013-03-17,,,,1.25,,,,
2013-03-18,,,,0.783,,,,
2013-03-19,,,,0.375,,,,
2013-03-20,,,,0.0,,,,
2013-03-21,,,,0.0,,,,
2013-03-22,,,,0.0,,,,
2013-03-23,,,,0.0,,,,
2013-03-24,,,,0.833,,,,
2013-03-25,,,,1.167,,,,
2013-03-26,,,,0.833,,,,
2013-03-27,,,,0.478,,,,
2013-03-28,,,,1.167,,,,
2013-03-29,,,,0.917,,,,
2013-03-30,,,,0.333,,,,
2013-03-31,,,,0.0,,,,
2013-04-01,,,,0.917,,,,
2013-04-02,,,,0.0,,,,
2013-04-03,,,,0.364,,,,
2013-04-04,,,,0.174,,,,
2013-04-05,,,,0.75,,,,
2013-04-06,,,,0.375,,,,
2013-04-07,,,,0.0,,,,
2013-04-08,,,,0.0,,,,
2013-04-09,,,,1.042,,,,
2013-04-10,,,,0.625,,,,
2013-04-11,,,,0.13,,,,
2013-04-12,,,,0.542,,,,
2013-04-13,,,,0.375,,,,
2013-04-14,,,,0.667,,,,
2013-04-15,,,,0.5,,,,
2013-04-16,,,,0.458,,,,
2013-04-17,,,,0.708,,,,
2013-04-18,,,,0.87,,,,
2013-04-19,,,,0.0,,,,
2013-04-20,,,,0.125,,,,
2013-04-21,,,,0.0,,,,
2013-04-22,,,,0.0,,,,
2013-04-23,,,,0.625,,,,
2013-04-24,,,,0.167,,,,
2013-04-25,,,,0.348,,,,
2013-04-26,,,,0.125,,,,
2013-04-27,,,,0.0,,,,
2013-04-28,,,,0.0,,,,
2013-04-29,,,,0.917,,,,
2013-04-30,,,,0.667,,,,
2013-05-01,,,,0.375,,,,
2013-05-02,,,,0.043,,,,
2013-05-03,,,,0.292,,,,
2013-05-04,,,,0.333,,,,
2013-05-05,,,,0.208,,,,
2013-05-06,,,,0.583,,,,
2013-05-07,,,,0.0,,,,
2013-05-08,,,,0.167,,,,
2013-05-09,,,,0.609,,,,
2013-05-10,,,,0.792,,,,
2013-05-11,,,,0.1,,,,
2013-05-12,,,,0.125,,,,
2013-05-13,,,,0.042,,,,
2013-05-14,,,,0.667,,,,
2013-05-15,,,,0.208,,,,
2013-05-16,,,,0.957,,,,
2013-05-17,,,,0.542,,,,
2013-05-18,,,,1.042,,,,
2013-05-19,,,,0.875,,,,
2013-05-20,,,,0.174,,,,
2013-05-21,,,,0.458,,,,
2013-05-22,,,,0.708,,,,
2013-05-23,,,,0.696,,,,
2013-05-24,,,,1.625,,,,
2013-05-25,,,,0.333,,,,
2013-05-26,,,,0.458,,,,
2013-05-27,,,,0.458,,,,
2013-05-28,,,,0.708,,,,
2013-05-29,,,,0.792,,,,
2013-05-30,,,,0.0,,,,
2013-05-31,,,,0.583,,,,
2013-06-01,,,,0.417,,,,
2013-06-02,,,,0.0,,,,
2013-06-03,,,,0.292,,,,
2013-06-04,,,,0.625,,,,
2013-06-05,,,,0.391,,,,
2013-06-06,,,,0.391,,,,
2013-06-07,,,,0.667,,,,
2013-06-08,,,,0.125,,,,
2013-06-09,,,,0.375,,,,
2013-06-10,,,,0.625,,,,
2013-06-11,,,,1.125,,,,
2013-06-12,,,,0.0,,,,
2013-06-13,,,,0.0,,,,
2013-06-14,,,,0.25,,,,
2013-06-15,,,,0.5,,,,
2013-06-16,,,,0.125,,,,
2013-06-17,,,,0.417,,,,
2013-06-18,,,,0.292,,,,
2013-06-19,,,,0.318,,,,
2013-06-20,,,,0.174,,,,
2013-06-21,,,,0.458,,,,
2013-06-22,,,,0.125,,,,
2013-06-23,,,,0.333,,,,
2013-06-24,,,,0.5,,,,
2013-06-25,,,,0.292,,,,
2013-06-26,,,,0.125,,,,
2013-06-27,,,,0.217,,,,
2013-06-28,,,,0.333,,,,
2013-06-29,,,,0.458,,,,
2013-06-30,,,,1.083,,,,
2013-07-01,,,,0.792,,,,
2013-07-02,,,,0.391,,,,
2013-07-03,,,,0.75,,,,
2013-07-04,,,,0.348,,,,
2013-07-05,,,,0.0,,,,
2013-07-06,,,,0.625,,,,
2013-07-07,,,,0.5,,,,
2013-07-08,,,,0.583,,,,
2013-07-09,,,,0.5,,,,
2013-07-10,,,,0.833,,,,
2013-07-11,,,,0.87,,,,
2013-07-12,,,,1.0,,,,
2013-07-13,,,,0.167,,,,
2013-07-14,,,,0.333,,,,
2013-07-15,,,,0.333,,,,
2013-07-16,,,,0.417,,,,
2013-07-17,,,,0.208,,,,
2013-07-18,,,,0.409,,,,
2013-07-19,,,,0.458,,,,
2013-07-20,,,,0.333,,,,
2013-07-21,,,,0.583,,,,
2013-07-22,,,,0.875,,,,
2013-07-23,,,,1.375,,,,
2013-07-24,,,,0.083,,,,
2013-07-25,,,,0.435,,,,
2013-07-26,,,,0.417,,,,
2013-07-27,,,,0.5,,,,
2013-07-28,,,,0.667,,,,
2013-07-29,,,,0.417,,,,
2013-07-30,,,,0.375,,,,
2013-07-31,,,,0.542,,,,
2013-08-01,,,,0.522,,,,
2013-08-02,,,,0.125,,,,
2013-08-03,,,,0.375,,,,
2013-08-04,,,,0.792,,,,
2013-08-05,,,,0.455,,,,
2013-08-06,,,,0.25,,,,
2013-08-07,,,,0.792,,,,
2013-08-08,,,,0.739,,,,
2013-08-09,,,,0.875,,,,
2013-08-10,,,,1.25,,,,
2013-08-11,,,,0.417,,,,
2013-08-12,,,,0.583,,,,
2013-08-13,,,,0.542,,,,
2013-08-14,,,,0.875,,,,
2013-08-15,,,,0.609,,,,
2013-08-16,,,,0.667,,,,
2013-08-17,,,,0.625,,,,
2013-08-18,,,,0.917,,,,
2013-08-19,,,,0.958,,,,
2013-08-20,,,,0.261,,,,
2013-08-21,,,,0.417,,,,
2013-08-22,,,,1.217,,,,
2013-08-23,,,,0.417,,,,
2013-08-24,,,,0.0,,,,
2013-08-25,,,,0.5,,,,
2013-08-26,,,,0.5,,,,
2013-08-27,,,,0.333,,,,
2013-08-28,,,,0.708,,,,
2013-08-29,,,,0.913,,,,
2013-08-30,,,,0.542,,,,
2013-08-31,,,,0.542,,,,
2013-09-01,,,,0.174,,,,
2013-09-02,,,,1.042,,,,
2013-09-03,,,,0.542,,,,
2013-09-04,,,,0.217,,,,
2013-09-05,,,,0.043,,,,
2013-09-06,,,,0.0,,,,
2013-09-07,,,,0.042,,,,
2013-09-08,,,,0.0,,,,
2013-09-09,,,,0.625,,,,
2013-09-10,,,,0.333,,,,
2013-09-11,,,,0.375,,,,
2013-09-12,,,,1.913,,,,
2013-09-13,,,,0.292,,,,
2013-09-14,,,,0.5,,,,
2013-09-15,,,,0.0,,,,
2013-09-16,,,,0.0,,,,
2013-09-17,,,,0.333,,,,
2013-09-18,,,,0.625,,,,
2013-09-19,,,,0.591,,,,
2013-09-20,,,,0.625,,,,
2013-09-21,,,,0.708,,,,
2013-09-22,,,,0.292,,,,
2013-09-23,,,,0.0,,,,
2013-09-24,,,,0.167,,,,
2013-09-25,,,,0.292,,,,
2013-09-26,,,,0.0,,,,
2013-09-27,,,,0.125,,,,
2013-09-28,,,,0.458,,,,
2013-09-29,,,,0.292,,,,
2013-09-30,,,,0.208,,,,
2013-10-01,,,,0.0,,,,
2013-10-02,,,,0.0,,,,
2013-10-03,,,,0.0,,,,
2013-10-04,,,,0.125,,,,
2013-10-05,,,,0.0,,,,
2013-10-06,,,,0.0,,,,
2013-10-07,,,,0.208,,,,
2013-10-08,,,,0.292,,,,
2013-10-09,,,,0.417,,,,
2013-10-10,,,,0.261,,,,
2013-10-11,,,,0.5,,,,
2013-10-12,,,,0.417,,,,
2013-10-13,,,,0.0,,,,
2013-10-14,,,,0.25,,,,
2013-10-15,,,,0.0,,,,
2013-10-16,,,,0.0,,,,
2013-10-17,,,,0.0,,,,
2013-10-18,,,,0.333,,,,
2013-10-19,,,,0.0,,,,
2013-10-20,,,,0.0,,,,
2013-10-21,,,,0.125,,,,
2013-10-22,,,,0.0,,,,
2013-10-23,,,,0.0,,,,
2013-10-24,,,,0.0,,,,
2013-10-25,,,,0.0,,,,
2013-10-26,,,,0.0,,,,
2013-10-27,,,,0.0,,,,
2013-10-28,,,,0.167,,,,
2013-10-29,,,,0.167,,,,
2013-10-30,,,,0.25,,,,
2013-10-31,,,,0.261,,,,
2013-11-01,,,,0.125,,,,
2013-11-02,,,,0.292,,,,
2013-11-03,,,,0.292,,,,
2013-11-04,,,,0.0,,,,
2013-11-05,,,,0.125,,,,
2013-11-06,,,,0.304,,,,
2013-11-07,,,,0.0,,,,
2013-11-08,,,,0.0,,,,
2013-11-09,,,,0.083,,,,
2013-11-10,,,,0.0,,,,
2013-11-11,,,,0.0,,,,
2013-11-12,,,,0.0,,,,
2013-11-13,,,,0.0,,,,
2013-11-14,,,,0.174,,,,
2013-11-15,,,,0.0,,,,
2013-11-16,,,,0.542,,,,
2013-11-17,,,,0.833,,,,
2013-11-18,,,,0.217,,,,
2013-11-19,,,,0.0,,,,
2013-11-20,,,,0.208,,,,
2013-11-21,,,,0.0,,,,
2013-11-22,,,,0.0,,,,
2013-11-23,,,,0.083,,,,
2013-11-24,,,,0.042,,,,
2013-11-25,,,,0.182,,,,
2013-11-26,,,,0.0,,,,
2013-11-27,,,,0.042,,,,
2013-11-28,,,,0.0,,,,
2013-11-29,,,,0.333,,,,
2013-11-30,,,,0.0,,,,
2013-12-01,,,,0.167,,,,
2013-12-02,,,,0.375,,,,
2013-12-03,,,,0.087,,,,
2013-12-04,,,,0.042,,,,
2013-12-05,,,,0.087,,,,
2013-12-06,,,,0.708,,,,
2013-12-07,,,,0.0,,,,
2013-12-08,,,,0.0,,,,
2013-12-09,,,,0.792,,,,
2013-12-10,,,,0.083,,,,
2013-12-11,,,,0.125,,,,
2013-12-12,,,,0.087,,,,
2013-12-13,,,,0.292,,,,
2013-12-14,,,,0.917,,,,
2013-12-15,,,,0.0,,,,
2013-12-16,,,,0.0,,,,
2013-12-17,,,,0.0,,,,
2013-12-18,,,,0.0,,,,
2013-12-19,,,,0.087,,,,
2013-12-20,,,,0.0,,,,
2013-12-21,,,,0.458,,,,
2013-12-22,,,,0.0,,,,
2013-12-23,,,,0.0,,,,
2013-12-24,,,,0.0,,,,
2013-12-25,,,,0.0,,,,
2013-12-26,,,,0.435,,,,
2013-12-27,,,,1.083,,,,
2013-12-28,,,,0.0,,,,
2013-12-29,,,,0.0,,,,
2013-12-30,,,,0.0,,,,
2013-12-31,,,,0.583,,,,
2014-01-01,,,,0.087,,,,
2014-01-02,,,,0.083,,,,
2014-01-03,,,,0.0,,,,
2014-01-04,,,,0.125,,,,
2014-01-05,,,,0.875,,,,
2014-01-06,,,,0.792,,,,
2014-01-07,,,,0.0,,,,
2014-01-08,,,,0.0,,,,
2014-01-09,,,,0.0,,,,
2014-01-10,,,,0.0,,,,
2014-01-11,,,,0.625,,,,
2014-01-12,,,,0.0,,,,
2014-01-13,,,,0.0,,,,
2014-01-14,,,,0.292,,,,
2014-01-15,,,,0.217,,,,
2014-01-16,,,,0.0,,,,
2014-01-17,,,,0.292,,,,
2014-01-18,,,,0.0,,,,
2014-01-19,,,,0.625,,,,
2014-01-20,,,,1.125,,,,
2014-01-21,,,,0.875,,,,
2014-01-22,,,,0.0,,,,
2014-01-23,,,,0.0,,,,
2014-01-24,,,,0.083,,,,
2014-01-25,,,,0.542,,,,
2014-01-26,,,,0.667,,,,
2014-01-27,,,,0.292,,,,
2014-01-28,,,,0.25,,,,
2014-01-29,,,,0.087,,,,
2014-01-30,,,,0.0,,,,
2014-01-31,,,,0.0,,,,
2014-02-01,,,,0.0,,,,
2014-02-02,,,,0.0,,,,
2014-02-03,,,,0.0,,,,
2014-02-04,,,,0.217,,,,
2014-02-05,,,,0.304,,,,
2014-02-06,,,,0.0,,,,
2014-02-07,,,,0.583,,,,
2014-02-08,,,,0.083,,,,
2014-02-09,,,,0.083,,,,
2014-02-10,,,,0.042,,,,
2014-02-11,,,,0.708,,,,
2014-02-12,,,,0.957,,,,
2014-02-13,,,,0.0,,,,
2014-02-14,,,,0.0,,,,
2014-02-15,,,,0.208,,,,
2014-02-16,,,,0.0,,,,
2014-02-17,,,,0.261,,,,
2014-02-18,,,,0.0,,,,
2014-02-19,,,,0.0,,,,
2014-02-20,,,,0.375,,,,
2014-02-21,,,,0.583,,,,
2014-02-22,,,,0.208,,,,
2014-02-23,,,,0.042,,,,
2014-02-24,,,,0.375,,,,
2014-02-25,,,,0.667,,,,
2014-02-26,,,,0.0,,,,
2014-02-27,,,,0.042,,,,
