date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-12-14,8.292,9.917,1.625,2.083,13.833,12.0,-15.083,-43.0
2011-12-15,13.75,17.667,3.917,2.75,17.333,17.0,-17.208,-58.0
2011-12-16,15.958,20.958,5.0,1.583,10.667,-49.0,-74.333,-109.0
2011-12-17,11.833,15.375,3.542,1.583,7.917,-62.0,-84.333,-122.0
2011-12-18,13.208,15.833,2.625,1.542,10.5,-56.0,-63.125,-74.0
2011-12-19,25.125,43.375,18.25,2.292,18.875,-36.0,-77.333,-121.0
2011-12-20,31.542,59.125,27.583,1.917,28.125,-49.0,-88.167,-131.0
2011-12-21,28.458,54.542,26.083,1.875,25.042,-52.0,-112.083,-171.0
2011-12-22,46.478,111.217,64.739,2.217,56.833,-75.0,-131.667,-204.0
2011-12-23,22.083,46.042,23.958,2.458,21.167,0.0,-30.167,-73.0
2011-12-24,5.0,6.208,1.208,1.167,9.0,-29.0,-43.083,-63.0
2011-12-25,4.625,5.542,0.917,1.0,8.292,-31.0,-49.333,-78.0
2011-12-26,24.917,51.042,26.125,1.917,15.75,-6.0,-30.292,-56.0
2011-12-27,18.208,25.167,6.958,1.5,12.917,-36.0,-49.75,-62.0
2011-12-28,17.667,23.5,5.833,1.708,15.0,-11.0,-33.792,-59.0
2011-12-29,27.875,57.792,29.917,1.5,22.083,-9.0,-44.792,-78.0
2011-12-30,17.417,22.292,4.875,1.292,17.083,-28.0,-50.917,-69.0
2011-12-31,15.292,19.0,3.708,1.917,12.208,8.0,-42.458,-121.0
2012-01-01,4.792,5.25,0.458,3.042,13.208,,,
2012-01-02,12.25,14.417,2.167,1.458,12.875,,,
2012-01-03,13.0,17.087,4.087,1.522,8.417,,,
2012-01-04,16.875,20.958,4.083,3.25,10.208,,,
2012-01-05,15.625,24.958,9.333,2.042,12.917,,,
2012-01-06,7.75,9.167,1.417,2.75,15.417,,,
2012-01-07,21.5,28.417,6.917,2.478,11.174,,,
2012-01-08,27.958,41.333,13.375,1.917,17.083,,,
2012-01-09,25.917,40.708,14.792,2.083,17.542,,,
2012-01-10,25.25,32.792,7.542,1.958,14.375,,,
2012-01-11,23.875,37.167,13.292,2.458,18.792,,,
2012-01-12,18.208,22.583,4.375,2.292,17.75,,,
2012-01-13,18.667,25.917,7.25,4.625,21.875,,,
2012-01-14,21.958,30.792,8.833,2.542,13.583,,,
2012-01-15,23.958,37.542,13.583,2.167,15.667,,,
2012-01-16,40.0,77.917,37.917,3.5,29.125,,,
2012-01-17,29.913,45.739,15.826,1.957,20.083,,,
2012-01-18,41.5,76.25,34.75,2.458,38.583,,,
2012-01-19,31.833,49.708,17.875,2.708,23.375,,,
2012-01-20,21.625,30.958,9.333,1.542,15.625,,,
2012-01-21,36.792,68.417,31.625,1.792,19.5,,,
2012-01-22,40.0,72.0,32.0,1.667,34.208,,,
2012-01-23,37.708,68.875,31.167,1.75,37.792,,,
2012-01-24,45.0,80.458,35.458,1.542,43.0,,,
2012-01-25,26.208,38.292,12.083,2.875,21.75,,,
2012-01-26,13.125,14.583,1.458,1.333,15.875,,,
2012-01-27,10.708,14.333,3.625,1.167,13.208,,,
2012-01-28,37.364,68.318,30.955,1.696,24.957,,,
2012-01-29,36.167,66.625,30.458,2.042,22.208,,,
2012-01-30,43.95,89.4,45.45,3.048,36.429,,,
2012-01-31,25.636,34.773,9.136,1.182,19.826,,,
2012-02-01,20.958,26.792,5.833,1.292,23.542,,,
2012-02-02,8.333,9.208,0.875,1.208,20.125,,,
2012-02-03,5.083,5.833,0.75,0.958,14.5,,,
2012-02-04,10.75,12.375,1.625,1.583,14.625,,,
2012-02-05,9.958,12.792,2.833,1.042,14.375,,,
2012-02-06,32.125,56.292,24.167,1.458,22.0,,,
2012-02-07,34.0,55.208,21.208,0.625,32.708,,,
2012-02-08,22.5,40.292,17.792,2.0,19.958,,,
2012-02-09,13.333,16.208,2.875,0.833,13.792,,,
2012-02-10,13.792,15.417,1.625,1.25,10.167,,,
2012-02-11,20.042,30.625,10.583,1.458,14.583,,,
2012-02-12,29.417,44.208,14.792,1.667,21.0,,,
2012-02-13,29.625,41.583,11.958,1.083,25.792,,,
2012-02-14,25.957,39.261,13.304,1.739,27.042,,,
2012-02-15,18.708,22.208,3.5,2.042,21.417,,,
2012-02-16,14.125,18.75,4.625,1.583,18.417,,,
2012-02-17,15.917,20.167,4.25,1.25,18.333,,,
2012-02-18,21.333,30.583,9.25,1.708,17.375,,,
2012-02-19,18.708,24.5,5.792,1.375,16.625,,,
2012-02-20,8.625,11.042,2.417,2.0,18.875,,,
2012-02-21,20.208,27.167,6.958,1.833,18.208,,,
2012-02-22,11.208,14.167,2.958,1.708,16.417,,,
2012-02-23,8.583,10.75,2.167,1.625,13.958,,,
2012-02-24,14.5,19.333,4.833,1.333,16.292,,,
2012-02-25,27.0,41.167,14.167,2.083,16.958,,,
2012-02-26,19.042,26.375,7.333,1.583,20.458,,,
2012-02-27,11.875,14.25,2.375,1.667,15.167,,,
2012-02-28,10.348,12.217,1.87,1.364,17.826,,,
2012-03-01,15.708,20.042,4.333,1.0,12.875,,,
2012-03-02,5.875,8.25,2.375,1.792,9.75,,,
2012-03-03,7.458,9.292,1.833,1.917,10.917,,,
2012-03-04,18.375,23.708,5.333,1.25,19.875,,,
2012-03-05,14.167,17.292,3.125,1.542,15.417,,,
2012-03-06,15.417,18.375,2.958,2.083,20.917,,,
2012-03-07,19.625,28.333,8.708,1.958,25.708,,,
2012-03-08,10.292,12.25,1.958,2.167,13.833,,,
2012-03-09,11.375,14.792,3.417,1.042,12.625,,,
2012-03-10,7.5,9.667,2.167,0.958,9.542,,,
2012-03-11,17.917,27.0,9.083,1.042,12.417,,,
2012-03-12,6.208,7.208,1.0,1.042,13.875,,,
2012-03-13,11.167,13.208,2.042,1.708,18.0,,,
2012-03-14,9.783,12.478,2.696,1.217,14.958,,,
2012-03-15,5.583,6.625,1.042,1.458,16.542,,,
2012-03-16,13.167,15.708,2.542,1.375,14.542,,,
2012-03-17,3.458,3.958,0.5,1.167,14.875,,,
2012-03-18,14.75,16.875,2.125,1.583,21.417,,,
2012-03-19,17.292,22.917,5.625,0.833,17.708,,,
2012-03-20,7.458,9.042,1.583,2.125,12.5,,,
2012-03-21,9.917,12.667,2.75,1.75,11.875,,,
2012-03-22,5.958,7.042,1.083,1.25,14.083,,,
2012-03-23,8.208,10.083,1.875,1.083,17.083,,,
2012-03-24,9.292,10.333,1.042,1.125,16.75,,,
2012-03-25,18.5,24.833,6.333,1.208,17.917,,,
2012-03-26,17.417,21.375,3.958,1.25,17.542,,,
2012-03-27,11.75,13.667,1.917,1.458,16.583,,,
2012-03-28,13.696,16.391,2.696,1.174,20.208,,,
2012-03-29,8.542,9.708,1.167,1.25,16.333,,,
2012-03-30,9.125,10.792,1.667,1.167,14.042,,,
2012-03-31,8.667,9.708,1.042,1.25,16.125,,,
2012-04-01,5.042,6.375,1.333,0.75,10.708,,,
2012-04-02,7.667,9.5,1.833,1.458,15.75,,,
2012-04-03,9.542,10.417,0.875,1.083,19.083,,,
2012-04-04,9.708,12.125,2.417,0.75,12.25,,,
2012-04-05,8.708,10.333,1.625,1.417,15.75,,,
2012-04-06,10.667,12.458,1.792,1.792,20.125,,,
2012-04-07,11.958,13.833,1.875,1.208,13.792,,,
2012-04-08,7.875,8.667,0.792,1.167,19.0,,,
2012-04-09,10.583,11.5,0.917,1.0,20.375,,,
2012-04-10,9.875,11.25,1.375,1.25,30.792,,,
2012-04-11,7.542,8.167,0.625,1.417,29.292,,,
2012-04-12,10.913,13.0,2.087,1.0,14.958,,,
2012-04-13,9.125,10.292,1.167,0.792,15.833,,,
2012-04-14,10.417,12.417,2.0,0.625,20.417,,,
2012-04-15,9.25,10.625,1.375,1.25,21.167,,,
2012-04-16,10.167,12.125,1.958,1.958,19.958,,,
2012-04-17,10.292,11.958,1.667,0.792,15.0,,,
2012-04-18,11.0,13.0,2.0,0.75,12.375,,,
2012-04-19,10.75,13.458,2.708,1.083,15.875,,,
2012-04-20,7.542,9.125,1.583,1.125,15.458,,,
2012-04-21,9.5,11.875,2.375,1.125,18.917,,,
2012-04-22,4.917,5.667,0.75,1.0,25.458,,,
2012-04-23,3.5,4.25,0.75,0.5,13.042,,,
2012-04-24,8.458,10.667,2.208,0.542,11.708,,,
2012-04-25,3.682,4.636,0.955,0.522,10.043,,,
2012-04-26,3.55,4.0,0.45,0.4,10.333,,,
2012-04-27,5.458,6.5,1.042,1.125,15.875,,,
2012-04-28,5.542,6.5,0.958,0.542,15.625,,,
2012-04-29,5.083,5.75,0.667,0.875,26.625,,,
2012-04-30,5.792,6.708,0.917,0.75,32.0,,,
2012-05-01,10.042,11.667,1.625,2.583,38.125,,,
2012-05-02,6.5,7.667,1.167,1.542,29.25,,,
2012-05-03,4.125,5.083,0.958,0.333,16.833,,,
2012-05-04,5.708,6.75,1.042,0.083,14.917,,,
2012-05-05,3.792,4.875,1.083,0.0,8.75,,,
2012-05-06,3.75,4.542,0.792,0.125,16.375,,,
2012-05-07,7.083,8.083,1.0,0.625,14.625,,,
2012-05-08,4.333,5.292,0.958,0.458,19.542,,,
2012-05-09,4.125,5.333,1.208,0.958,13.292,,,
2012-05-10,3.391,4.348,0.957,0.609,9.25,,,
2012-05-11,2.125,2.625,0.5,0.5,7.917,,,
2012-05-12,2.917,3.667,0.75,0.375,9.292,,,
2012-05-13,3.0,3.042,0.042,0.958,16.5,,,
2012-05-14,7.042,8.042,1.0,1.125,15.833,,,
2012-05-15,7.542,8.875,1.333,0.792,14.292,,,
2012-05-16,8.542,9.625,1.083,0.583,10.458,,,
2012-05-17,8.583,9.375,0.792,1.083,15.625,,,
2012-05-18,5.458,6.583,1.125,1.0,17.292,,,
2012-05-19,4.583,5.375,0.792,0.833,9.167,,,
2012-05-20,4.5,4.833,0.333,1.625,13.958,,,
2012-05-21,7.25,8.125,0.875,1.708,20.083,,,
2012-05-22,9.167,10.125,0.958,1.5,24.792,,,
2012-05-23,12.625,14.125,1.5,2.083,24.542,,,
2012-05-24,4.217,4.913,0.696,0.818,20.826,,,
2012-05-25,3.25,3.833,0.583,0.708,17.792,,,
2012-05-26,5.583,6.458,0.875,0.333,10.5,,,
2012-05-27,1.625,2.417,0.792,0.167,10.875,,,
2012-05-28,4.25,5.375,1.125,0.75,15.208,,,
2012-05-29,6.417,7.458,1.042,1.042,12.667,,,
2012-05-30,7.25,8.542,1.292,1.5,15.833,,,
2012-05-31,7.667,9.125,1.458,1.0,14.167,,,
2012-06-01,5.833,7.167,1.333,1.083,14.708,,,
2012-06-02,5.583,7.083,1.5,1.042,18.292,,,
2012-06-03,4.833,5.958,1.125,1.125,17.375,,,
2012-06-04,6.792,7.958,1.167,1.042,20.208,,,
2012-06-05,5.75,6.583,0.833,1.125,25.042,,,
2012-06-06,5.417,6.542,1.125,1.0,30.583,,,
2012-06-07,5.217,6.87,1.652,0.739,17.083,,,
2012-06-08,3.917,4.5,0.583,0.792,21.333,,,
2012-06-09,3.167,3.917,0.75,0.292,16.75,,,
2012-06-10,2.208,3.0,0.792,0.167,12.0,,,
2012-06-11,2.917,4.333,1.417,0.542,11.792,,,
2012-06-12,4.917,6.875,1.958,1.167,11.958,,,
2012-06-13,3.75,4.667,0.917,1.125,16.042,,,
2012-06-14,5.542,7.458,1.917,2.542,14.167,,,
2012-06-15,6.667,8.083,1.417,2.75,16.958,,,
2012-06-16,9.125,11.375,2.25,1.792,18.667,,,
2012-06-17,2.333,3.25,0.917,0.625,15.583,,,
2012-06-18,5.542,6.917,1.375,1.167,17.0,,,
2012-06-19,3.583,4.75,1.167,0.667,12.417,,,
2012-06-20,4.833,5.625,0.792,0.667,7.208,,,
2012-06-21,2.522,3.348,0.826,1.087,6.958,,,
2012-06-22,6.125,8.083,1.958,1.042,12.25,,,
2012-06-23,3.333,5.042,1.708,0.833,10.833,,,
2012-06-24,2.417,3.292,0.875,0.958,12.583,,,
2012-06-25,3.5,4.708,1.208,1.208,14.083,,,
2012-06-26,5.708,6.417,0.708,1.625,16.875,,,
2012-06-27,7.542,8.792,1.25,2.417,23.167,,,
2012-06-28,7.625,8.792,1.167,2.875,24.167,,,
2012-06-29,8.292,9.333,1.042,4.917,28.917,,,
2012-06-30,6.5,7.625,1.125,2.625,23.417,,,
2012-07-01,3.125,3.625,0.5,3.083,22.042,,,
2012-07-02,4.125,4.958,0.833,1.542,14.917,,,
2012-07-03,6.083,8.25,2.167,4.167,16.5,,,
2012-07-04,7.5,9.75,2.25,4.417,21.417,,,
2012-07-05,5.174,6.609,1.435,0.87,19.792,,,
2012-07-06,6.458,8.292,1.833,1.25,17.375,,,
2012-07-07,3.333,4.833,1.5,1.708,14.625,,,
2012-07-08,4.208,5.417,1.208,2.125,16.292,,,
2012-07-09,7.417,9.042,1.625,0.333,20.667,,,
2012-07-10,5.667,7.375,1.708,1.292,11.917,,,
2012-07-11,3.167,4.792,1.625,0.958,14.875,,,
2012-07-12,4.833,7.333,2.5,0.167,10.042,,,
2012-07-13,6.208,10.667,4.458,1.083,10.167,,,
2012-07-14,6.375,9.708,3.333,1.5,12.417,,,
2012-07-15,4.083,5.708,1.625,2.125,14.458,,,
2012-07-16,4.417,5.708,1.292,1.0,18.417,,,
2012-07-17,5.917,8.208,2.292,2.417,15.875,,,
2012-07-18,4.042,5.917,1.875,2.0,18.792,,,
2012-07-19,1.739,2.348,0.609,0.5,8.348,,,
2012-07-20,2.875,3.5,0.625,0.958,10.375,,,
2012-07-21,3.625,4.833,1.208,1.792,13.0,,,
2012-07-22,3.583,4.375,0.792,2.417,16.333,,,
2012-07-23,6.583,8.208,1.625,3.0,17.0,,,
2012-07-24,5.625,6.667,1.042,1.958,20.375,,,
2012-07-25,5.708,7.125,1.417,2.667,21.125,,,
2012-07-26,6.792,8.375,1.583,2.167,21.958,,,
2012-07-27,4.625,5.708,1.083,1.0,19.667,,,
2012-07-28,4.958,5.75,0.792,1.542,27.0,,,
2012-07-29,5.833,7.083,1.25,2.458,20.0,,,
2012-07-30,5.667,6.75,1.083,2.458,24.417,,,
2012-07-31,5.208,6.292,1.083,1.417,28.25,,,
2012-08-01,7.792,9.667,1.875,1.417,16.75,,,
2012-08-02,3.522,5.87,2.348,1.478,11.875,,,
2012-08-03,4.333,6.125,1.792,2.083,14.542,,,
2012-08-04,3.917,5.333,1.417,1.833,15.917,,,
2012-08-05,5.125,6.708,1.583,1.0,10.333,,,
2012-08-06,3.75,5.75,2.0,1.125,13.208,,,
2012-08-07,3.417,4.708,1.292,1.458,9.667,,,
2012-08-08,4.333,6.167,1.833,2.125,10.875,,,
2012-08-09,4.042,4.958,0.917,1.625,10.917,,,
2012-08-10,5.25,7.292,2.042,1.333,16.375,,,
2012-08-11,6.375,7.75,1.375,1.375,16.792,,,
2012-08-12,4.292,5.208,0.917,1.25,19.75,,,
2012-08-13,5.708,6.833,1.125,1.0,15.667,,,
2012-08-14,5.292,6.667,1.375,3.417,16.292,,,
2012-08-15,3.917,4.625,0.708,1.583,19.917,,,
2012-08-16,2.625,3.375,0.75,0.5,16.154,,,
2012-08-17,8.273,11.909,3.636,1.7,17.2,,,
2012-08-18,5.958,8.583,2.625,1.348,18.667,,,
2012-08-19,2.375,4.167,1.792,0.957,19.0,,,
2012-08-20,6.208,8.875,2.667,0.783,18.5,,,
2012-08-21,4.75,6.75,2.0,0.826,22.958,,,
2012-08-22,2.909,4.545,1.636,0.857,16.273,,,
2012-08-23,6.167,9.042,2.875,3.667,13.375,,,
2012-08-24,5.208,7.625,2.417,1.5,17.25,,,
2012-08-25,4.25,6.417,2.167,2.083,18.292,,,
2012-08-26,3.042,4.75,1.708,1.083,12.667,,,
2012-08-27,4.583,7.167,2.583,2.625,11.792,,,
2012-08-28,3.708,5.917,2.208,1.958,15.667,,,
2012-08-29,2.583,4.5,1.917,1.0,11.167,,,
2012-08-30,4.783,5.478,0.696,0.826,17.167,,,
2012-08-31,5.083,6.167,1.083,2.417,15.5,,,
2012-09-01,4.167,5.292,1.125,1.667,16.25,,,
2012-09-02,4.0,5.042,1.042,2.625,13.375,,,
2012-09-03,4.833,6.625,1.792,3.458,13.667,,,
2012-09-04,5.458,7.375,1.917,1.792,15.0,,,
2012-09-05,2.75,3.5,0.75,1.0,8.625,,,
2012-09-06,6.417,8.167,1.75,1.208,11.75,,,
2012-09-07,7.667,8.917,1.25,2.125,14.958,,,
2012-09-08,4.625,5.625,1.0,1.542,17.5,,,
2012-09-09,2.292,2.583,0.292,1.0,13.458,,,
2012-09-10,4.792,5.625,0.833,1.0,9.417,,,
2012-09-11,6.708,8.042,1.333,1.625,10.708,,,
2012-09-12,5.208,6.708,1.5,1.375,9.833,,,
2012-09-13,6.087,8.174,2.087,3.545,16.87,,,
2012-09-14,6.708,8.917,2.208,2.667,19.833,,,
2012-09-15,6.0,7.417,1.417,2.625,23.875,,,
2012-09-16,2.875,3.667,0.792,1.125,12.208,,,
2012-09-17,3.458,5.333,1.875,1.125,10.375,,,
2012-09-18,4.458,5.75,1.292,1.167,15.542,,,
2012-09-19,5.125,6.667,1.542,1.042,17.417,,,
2012-09-20,7.958,10.083,2.125,2.583,14.667,,,
2012-09-21,8.417,10.792,2.375,1.625,18.792,,,
2012-09-22,6.0,7.542,1.542,1.458,18.583,,,
2012-09-23,2.833,3.417,0.583,1.417,17.917,,,
2012-09-24,5.917,7.208,1.292,1.042,13.333,,,
2012-09-25,3.542,4.292,0.75,1.0,11.292,,,
2012-09-26,4.208,4.792,0.583,1.0,10.625,,,
2012-09-27,6.783,8.391,1.609,1.174,11.375,,,
2012-09-28,4.292,4.875,0.583,0.458,17.75,,,
2012-09-29,3.958,5.042,1.083,0.25,13.875,,,
2012-09-30,4.958,5.792,0.833,0.333,12.125,,,
2012-10-01,5.917,7.208,1.292,0.25,9.583,,,
2012-10-02,5.958,7.5,1.542,0.958,9.833,,,
2012-10-03,4.75,6.167,1.417,1.083,14.958,,,
2012-10-04,5.042,7.292,2.25,1.0,14.917,,,
2012-10-05,9.125,12.583,3.458,1.125,21.25,,,
2012-10-06,6.875,9.667,2.792,1.208,17.083,,,
2012-10-07,5.167,6.083,0.917,1.083,13.917,,,
2012-10-08,6.875,9.542,2.667,1.208,14.25,,,
2012-10-09,6.458,8.667,2.208,1.292,17.167,,,
2012-10-10,5.125,5.958,0.833,1.25,20.625,,,
2012-10-11,5.0,6.0,1.0,0.261,13.0,,,
2012-10-12,7.667,10.5,2.833,0.375,11.292,,,
2012-10-13,5.958,7.708,1.75,0.75,11.042,,,
2012-10-14,2.583,3.458,0.875,0.875,14.458,,,
2012-10-15,6.958,7.833,0.875,1.0,15.458,,,
2012-10-16,8.458,9.792,1.333,1.125,15.917,,,
2012-10-17,6.833,8.25,1.417,1.042,17.167,,,
2012-10-18,8.667,10.333,1.667,1.292,13.458,,,
2012-10-19,5.833,6.542,0.708,1.042,13.542,,,
2012-10-20,5.917,6.417,0.5,1.0,14.25,,,
2012-10-21,5.417,5.833,0.417,1.292,12.25,,,
2012-10-22,7.125,8.0,0.875,1.0,14.417,,,
2012-10-23,5.625,5.917,0.292,1.083,16.792,,,
2012-10-24,9.25,11.208,1.958,1.458,14.917,,,
2012-10-25,9.217,14.348,5.13,0.87,15.625,,,
2012-10-26,11.125,12.875,1.75,1.333,18.75,,,
2012-10-27,9.0,12.667,3.667,0.917,18.083,,,
2012-10-28,5.833,8.0,2.167,0.792,14.542,,,
2012-10-29,5.125,5.542,0.417,1.083,8.833,,,
2012-10-30,10.75,14.0,3.25,1.5,13.75,,,
2012-10-31,8.625,10.25,1.625,1.917,11.167,,,
2012-11-01,8.75,11.125,2.375,1.583,12.333,,,
2012-11-02,11.292,13.958,2.667,1.625,11.167,,,
2012-11-03,8.167,8.875,0.708,1.042,9.167,,,
2012-11-04,4.333,4.958,0.625,2.792,10.25,,,
2012-11-05,11.083,17.167,6.083,2.458,16.458,,,
2012-11-06,8.042,12.875,4.833,1.292,14.625,,,
2012-11-07,10.545,15.864,5.318,1.348,12.957,,,
2012-11-08,11.217,14.609,3.391,1.174,11.542,,,
2012-11-09,3.476,4.19,0.714,0.864,11.227,,,
2012-11-10,5.042,6.083,1.042,0.667,12.417,,,
2012-11-11,4.833,6.125,1.292,0.583,11.375,,,
2012-11-12,8.833,10.708,1.875,0.292,9.167,,,
2012-11-13,10.667,13.667,3.0,0.917,19.917,,,
2012-11-14,8.833,12.0,3.167,1.75,16.25,,,
2012-11-15,7.708,9.875,2.167,0.667,13.583,,,
2012-11-16,7.792,11.167,3.375,0.792,13.125,,,
2012-11-17,8.917,10.458,1.542,1.042,15.417,,,
2012-11-18,4.292,5.333,1.042,1.167,9.333,,,
2012-11-19,9.333,11.292,1.958,1.25,10.917,,,
2012-11-20,16.333,22.583,6.25,1.333,20.625,,,
2012-11-21,13.417,16.792,3.375,1.375,15.333,,,
2012-11-22,9.0,11.522,2.522,1.609,13.625,,,
2012-11-23,13.417,17.292,3.875,1.5,11.708,,,
2012-11-24,10.333,12.333,2.0,1.25,12.667,,,
2012-11-25,4.667,5.292,0.625,1.417,12.542,,,
2012-11-26,17.375,23.667,6.292,1.25,15.958,,,
2012-11-27,14.167,17.667,3.5,1.25,17.0,,,
2012-11-28,7.75,9.833,2.083,1.75,12.625,,,
2012-11-29,6.458,7.708,1.25,1.792,19.75,,,
2012-11-30,9.0,10.833,1.833,2.042,15.292,,,
2012-12-01,23.375,33.583,10.208,2.667,18.042,,,
2012-12-02,13.167,15.75,2.583,1.542,17.208,,,
2012-12-03,22.042,31.208,9.167,2.083,18.417,,,
2012-12-04,15.167,20.75,5.583,1.792,11.458,,,
2012-12-05,8.417,9.792,1.375,2.292,21.792,,,
2012-12-06,9.826,12.043,2.217,1.217,13.417,,,
2012-12-07,4.333,5.25,0.917,1.125,12.667,,,
2012-12-08,12.083,15.292,3.208,3.375,13.5,,,
2012-12-09,7.875,8.958,1.083,1.083,13.625,,,
2012-12-10,18.292,25.167,6.875,2.458,13.125,,,
2012-12-11,33.083,59.583,26.5,2.292,28.708,,,
2012-12-12,32.542,55.75,23.208,2.0,26.458,,,
2012-12-13,32.292,56.833,24.542,2.25,27.208,,,
2012-12-14,20.833,27.875,7.042,5.0,34.333,,,
2012-12-15,27.708,42.833,15.125,5.417,47.042,,,
2012-12-16,22.833,27.458,4.625,5.958,46.375,,,
2012-12-17,21.417,30.042,8.625,3.0,27.083,,,
2012-12-18,20.75,29.667,8.917,4.25,17.042,,,
2012-12-19,22.667,32.375,9.708,1.625,15.458,,,
2012-12-20,14.826,18.522,3.696,1.565,14.875,,,
2012-12-21,12.083,15.708,3.625,2.042,13.75,,,
2012-12-22,16.25,21.583,5.333,4.333,19.5,,,
2012-12-23,22.083,28.875,6.792,1.917,20.5,,,
2012-12-24,33.208,59.583,26.375,1.542,21.583,,,
2012-12-25,43.833,90.25,46.417,3.125,48.167,,,
2012-12-26,18.5,26.375,7.875,3.5,14.625,,,
2012-12-27,17.833,23.375,5.542,2.458,11.417,,,
2012-12-28,20.125,26.917,6.792,2.125,12.75,,,
2012-12-29,35.25,58.042,22.792,2.292,27.917,,,
2012-12-30,12.333,16.042,3.708,2.125,10.625,,,
2012-12-31,7.125,7.792,0.667,3.75,20.25,,,
2013-01-01,5.0,5.5,0.5,1.458,13.125,15.0,-14.375,-36.0
2013-01-02,9.522,11.826,2.304,2.261,14.875,-32.0,-49.542,-80.0
2013-01-03,7.458,8.667,1.208,1.625,8.917,-18.0,-45.125,-65.0
2013-01-04,15.0,20.708,5.708,1.958,15.083,-45.0,-85.625,-155.0
2013-01-05,23.333,38.625,15.292,1.375,21.292,-102.0,-153.292,-198.0
2013-01-06,27.583,47.833,20.25,2.333,21.417,-33.0,-89.292,-156.0
2013-01-07,16.958,27.583,10.625,2.083,20.25,10.0,-43.667,-100.0
2013-01-08,18.625,23.625,5.0,2.875,20.917,8.0,-13.708,-44.0
2013-01-09,15.875,19.25,3.375,1.917,14.917,-48.0,-62.125,-85.0
2013-01-10,17.292,22.208,4.917,2.042,8.417,-73.0,-88.417,-113.0
2013-01-11,13.875,16.958,3.083,2.083,11.833,-77.0,-85.458,-95.0
2013-01-12,10.792,13.0,2.208,2.167,10.667,-64.0,-83.167,-125.0
2013-01-13,13.208,17.292,4.083,1.875,10.167,-85.0,-119.417,-167.0
2013-01-14,18.25,24.917,6.667,2.042,11.125,-31.0,-72.583,-99.0
2013-01-15,22.917,48.75,25.833,2.0,17.208,-40.0,-70.333,-104.0
2013-01-16,20.217,27.826,7.609,1.565,15.292,-52.0,-92.375,-178.0
2013-01-17,41.417,85.292,43.875,1.792,35.167,-93.0,-165.042,-221.0
2013-01-18,49.5,111.542,62.042,2.125,51.167,-95.0,-146.583,-210.0
2013-01-19,35.875,69.125,33.25,2.292,35.5,-50.0,-113.833,-177.0
2013-01-20,35.833,66.792,30.958,1.958,30.458,-97.0,-142.75,-199.0
2013-01-21,50.25,107.625,57.375,2.583,55.333,-47.0,-116.708,-163.0
2013-01-22,30.875,54.417,23.542,2.625,22.042,-55.0,-91.458,-142.0
2013-01-23,29.708,47.0,17.292,2.375,20.167,-98.0,-137.833,-211.0
2013-01-24,13.958,17.375,3.417,3.0,14.958,19.0,-30.417,-105.0
2013-01-25,24.375,30.792,6.417,4.25,41.458,26.0,3.542,-37.0
2013-01-26,8.625,11.458,2.833,2.125,17.042,-28.0,-50.75,-87.0
2013-01-27,17.667,25.333,7.667,2.167,16.042,-52.0,-88.5,-136.0
2013-01-28,7.826,9.609,1.783,1.783,13.783,8.0,-36.25,-77.0
2013-01-29,12.15,15.75,3.6,3.15,18.2,-69.0,-83.125,-100.0
2013-01-30,12.0,14.143,2.143,2.333,14.227,42.0,-1.708,-76.0
2013-01-31,12.208,15.125,2.917,2.5,17.667,4.0,-44.333,-79.0
2013-02-01,14.875,18.708,3.833,2.625,13.542,-58.0,-73.417,-86.0
2013-02-02,13.458,18.0,4.542,1.625,14.375,23.0,-53.083,-131.0
2013-02-03,11.708,13.917,2.208,1.875,16.5,25.0,-28.917,-62.0
2013-02-04,22.458,32.917,10.458,1.917,14.958,-42.0,-93.5,-165.0
2013-02-05,28.0,45.958,17.958,2.25,19.0,-86.0,-148.5,-202.0
2013-02-06,19.917,30.875,10.958,2.458,15.667,-77.0,-114.583,-147.0
2013-02-07,21.417,30.833,9.417,2.375,14.792,-63.0,-109.25,-182.0
2013-02-08,27.667,42.25,14.583,1.75,20.458,-84.0,-162.792,-219.0
2013-02-09,22.583,30.5,7.917,2.25,16.792,-58.0,-115.125,-176.0
2013-02-10,17.5,22.75,5.25,2.458,12.375,-41.0,-64.708,-97.0
2013-02-11,17.708,23.042,5.333,2.042,16.083,-15.0,-53.875,-85.0
2013-02-12,27.917,46.583,18.667,2.5,17.667,0.0,-77.583,-136.0
2013-02-13,23.087,31.174,8.087,1.913,20.0,-28.0,-86.083,-151.0
2013-02-14,13.625,16.667,3.042,2.583,13.417,-42.0,-71.083,-100.0
2013-02-15,26.333,36.833,10.5,1.667,16.292,-26.0,-68.708,-146.0
2013-02-16,10.375,13.167,2.792,1.75,9.792,-7.0,-34.375,-51.0
2013-02-17,8.375,12.125,3.75,3.792,12.042,-18.0,-42.5,-56.0
2013-02-18,16.083,20.292,4.208,2.292,12.25,-39.0,-48.042,-56.0
2013-02-19,14.375,18.708,4.333,2.042,11.333,-14.0,-36.75,-55.0
2013-02-20,19.583,36.875,17.292,1.625,18.167,-22.0,-48.875,-104.0
2013-02-21,18.417,22.875,4.458,1.625,13.583,-16.0,-69.792,-106.0
2013-02-22,24.167,36.583,12.417,2.208,19.042,-17.0,-62.167,-111.0
