date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,PM25_mean
2012-05-28,6.875,7.667,0.792,3.833,,
2012-05-29,6.833,7.542,0.708,3.875,,
2012-05-30,6.348,6.739,0.391,4.25,,
2012-05-31,9.417,10.125,0.708,4.5,,
2012-06-01,7.75,8.583,0.833,4.167,,
2012-06-02,5.583,6.042,0.458,3.917,,
2012-06-03,4.458,4.875,0.417,3.75,,
2012-06-04,6.167,6.625,0.458,4.478,,
2012-06-05,8.25,9.0,0.75,4.625,,
2012-06-06,6.043,6.739,0.696,3.75,,
2012-06-07,6.75,7.75,1.0,4.042,,
2012-06-08,6.375,6.917,0.542,4.542,,
2012-06-09,5.458,5.792,0.333,3.208,,
2012-06-10,3.417,3.917,0.5,3.292,,
2012-06-11,6.583,7.375,0.792,3.333,,
2012-06-12,6.542,7.417,0.875,3.0,,
2012-06-13,5.174,6.043,0.87,3.042,,
2012-06-14,7.333,8.292,0.958,3.833,,
2012-06-15,7.125,8.042,0.917,4.083,,
2012-06-16,9.75,11.292,1.542,3.417,,
2012-06-17,4.708,5.458,0.75,3.375,,
2012-06-18,7.167,7.958,0.792,4.417,,
2012-06-19,9.042,10.083,1.042,3.958,,
2012-06-20,5.174,6.0,0.826,3.667,,
2012-06-21,8.125,9.167,1.042,4.208,,
2012-06-22,6.75,7.583,0.833,3.833,,
2012-06-23,4.208,4.833,0.625,3.833,,
2012-06-24,5.125,5.667,0.542,4.667,,
2012-06-25,7.5,9.167,1.667,3.875,,
2012-06-26,7.5,8.542,1.042,3.958,,
2012-06-27,8.217,9.304,1.087,4.5,,
2012-06-28,11.333,12.542,1.208,5.333,,
2012-06-29,8.708,9.542,0.833,5.417,,
2012-06-30,6.333,7.042,0.708,4.75,,
2012-07-01,7.667,8.667,1.0,3.75,,
2012-07-02,7.5,8.625,1.125,3.917,,
2012-07-03,6.792,7.792,1.0,3.417,,
2012-07-04,7.783,8.652,0.87,4.5,,
2012-07-05,8.208,9.0,0.792,3.957,,
2012-07-06,6.958,8.083,1.125,3.333,,
2012-07-07,5.583,6.917,1.333,3.042,,
2012-07-08,3.708,4.583,0.875,3.125,,
2012-07-09,6.458,7.5,1.042,3.417,,
2012-07-10,7.375,8.25,0.875,4.083,,
2012-07-11,7.435,8.261,0.826,4.167,,
2012-07-12,8.375,10.333,1.958,3.583,,
2012-07-13,9.792,12.917,3.125,3.375,,
2012-07-14,5.417,6.5,1.083,3.333,,
2012-07-15,4.125,5.292,1.167,3.333,,
2012-07-16,3.833,5.458,1.625,3.5,,
2012-07-17,5.75,7.125,1.375,3.458,,
2012-07-18,8.391,9.696,1.304,3.875,,
2012-07-19,7.667,9.208,1.542,4.083,,
2012-07-20,11.333,13.458,2.125,3.875,,
2012-07-21,7.417,9.167,1.75,3.625,,
2012-07-22,5.083,6.208,1.125,3.333,,
2012-07-23,5.875,6.917,1.042,3.208,,
2012-07-24,7.0,8.25,1.25,3.0,,
2012-07-25,6.478,7.783,1.304,2.458,,
2012-07-26,6.333,7.583,1.25,2.708,,
2012-07-27,6.167,7.042,0.875,3.042,,
2012-07-28,4.75,5.708,0.958,3.25,,
2012-07-29,4.565,5.13,0.565,2.875,,
2012-07-30,5.542,6.292,0.75,2.417,,
2012-07-31,6.5,7.125,0.625,3.458,,
2012-08-01,6.217,6.913,0.696,3.667,,
2012-08-02,6.458,7.375,0.917,3.348,,
2012-08-03,6.167,6.625,0.458,3.417,,
2012-08-04,4.75,5.583,0.833,3.292,,
2012-08-05,4.25,5.292,1.042,3.292,,
2012-08-06,6.167,7.875,1.708,2.5,,
2012-08-07,6.042,7.25,1.208,2.583,,
2012-08-08,5.87,6.783,0.913,3.708,,
2012-08-09,7.458,8.208,0.75,3.5,,
2012-08-10,7.708,8.25,0.542,3.625,,
2012-08-11,5.792,6.292,0.5,3.208,,
2012-08-12,4.375,4.875,0.5,2.875,,
2012-08-13,4.208,5.167,0.958,2.708,,
2012-08-14,3.625,4.125,0.5,2.292,,
2012-08-15,4.435,6.0,1.565,2.375,,
2012-08-16,3.958,5.417,1.458,2.75,,
2012-08-17,5.571,6.524,0.952,2.35,,
2012-08-18,3.958,4.75,0.792,2.375,,
2012-08-19,3.333,3.958,0.625,2.708,,
2012-08-20,5.125,6.167,1.042,2.958,,
2012-08-21,6.5,7.333,0.833,3.458,,
2012-08-22,7.696,8.913,1.217,2.958,,
2012-08-23,6.125,7.333,1.208,2.792,,
2012-08-24,6.083,7.125,1.042,3.0,,
2012-08-25,5.75,6.458,0.708,3.5,,
2012-08-26,4.875,5.75,0.875,3.375,,
2012-08-27,6.625,7.625,1.0,3.333,,
2012-08-28,6.25,7.208,0.958,3.125,,
2012-08-29,6.826,7.739,0.913,3.25,,
2012-08-30,7.375,8.167,0.792,3.208,,
2012-08-31,6.625,7.167,0.542,3.167,,
2012-09-01,4.792,6.042,1.25,3.0,,
2012-09-02,4.083,4.708,0.625,2.667,,
2012-09-03,6.0,6.833,0.833,2.565,,
2012-09-04,7.0,8.458,1.458,2.542,,
2012-09-05,5.87,6.957,1.087,2.542,,
2012-09-06,6.417,8.125,1.708,2.125,,
2012-09-07,5.583,6.458,0.875,2.708,,
2012-09-08,5.875,6.667,0.792,2.667,,
2012-09-09,4.625,5.542,0.917,2.708,,
2012-09-10,5.875,7.083,1.208,2.542,,
2012-09-11,7.667,9.125,1.458,2.542,,
2012-09-12,7.609,8.696,1.087,2.875,,
2012-09-13,6.208,7.458,1.25,2.833,,
2012-09-14,7.708,8.875,1.167,2.708,,
2012-09-15,5.5,6.542,1.042,2.917,,
2012-09-16,3.583,4.333,0.75,2.625,,
2012-09-17,3.458,4.417,0.958,2.458,,
2012-09-18,4.833,6.0,1.167,2.667,,
2012-09-19,7.435,9.826,2.391,2.042,,
2012-09-20,6.25,7.125,0.875,2.583,,
2012-09-21,6.708,7.5,0.792,3.0,,
2012-09-22,4.792,5.75,0.958,2.667,,
2012-09-23,4.375,4.917,0.542,2.0,,
2012-09-24,5.125,6.083,0.958,2.375,,
2012-09-25,7.625,9.5,1.875,2.333,,
2012-09-26,5.304,6.087,0.783,2.5,,
2012-09-27,4.917,5.667,0.75,2.5,,
2012-09-28,5.333,6.75,1.417,2.0,,
2012-09-29,5.042,8.875,3.833,2.083,,
2012-09-30,3.708,4.458,0.75,2.167,,
2012-10-01,4.708,5.583,0.875,2.0,,
2012-10-02,6.25,7.083,0.833,2.13,,
2012-10-03,6.522,7.522,1.0,2.0,,
2012-10-04,5.417,6.458,1.042,2.208,,
2012-10-05,6.958,8.292,1.333,2.417,,
2012-10-06,5.417,6.458,1.042,2.375,,
2012-10-07,3.167,3.5,0.333,2.25,,
2012-10-08,3.917,4.5,0.583,2.417,,
2012-10-09,6.083,8.042,1.958,2.417,,
2012-10-10,6.174,7.522,1.348,2.292,,
2012-10-11,7.75,9.042,1.292,2.417,,
2012-10-12,5.083,5.833,0.75,2.333,,
2012-10-13,6.75,9.583,2.833,2.583,,
2012-10-14,6.125,7.125,1.0,2.417,,
2012-10-15,7.833,9.75,1.917,2.625,,
2012-10-16,9.333,12.417,3.083,2.708,,
2012-10-17,10.174,12.87,2.696,2.375,,
2012-10-18,7.75,8.667,0.917,2.0,,
2012-10-19,5.083,5.958,0.875,2.125,,
2012-10-20,7.0,9.125,2.125,2.208,,
2012-10-21,7.042,8.917,1.875,2.375,,
2012-10-22,9.625,11.208,1.583,2.417,,
2012-10-23,7.875,8.667,0.792,2.0,,
2012-10-24,6.652,7.739,1.087,2.208,,
2012-10-25,10.875,14.667,3.792,2.167,,
2012-10-26,9.0,11.708,2.708,2.292,,
2012-10-27,5.542,7.083,1.542,2.042,,
2012-10-28,5.0,5.708,0.708,1.542,,
2012-10-29,5.292,5.875,0.583,1.667,,
2012-10-30,10.125,12.792,2.667,2.0,,
2012-10-31,9.043,11.0,1.957,2.0,,
2012-11-01,8.208,12.083,3.875,2.333,,
2012-11-02,4.333,4.833,0.5,2.292,,
2012-11-03,6.625,8.208,1.583,2.583,,
2012-11-04,7.875,9.083,1.208,2.75,,
2012-11-05,12.417,15.458,3.042,3.652,,
2012-11-06,14.167,19.0,4.833,2.75,,
2012-11-07,10.174,12.0,1.826,2.667,,
2012-11-08,9.458,10.75,1.292,3.042,,
2012-11-09,6.667,8.833,2.167,2.75,,
2012-11-10,4.792,5.125,0.333,2.417,,
2012-11-11,7.292,9.292,2.0,2.208,,
2012-11-12,6.75,7.917,1.167,2.25,,
2012-11-13,7.458,9.125,1.667,2.5,,
2012-11-14,8.174,9.609,1.435,2.667,,
2012-11-15,8.708,10.792,2.083,2.583,,
2012-11-16,12.583,15.25,2.667,2.625,,
2012-11-17,14.458,18.458,4.0,2.292,,
2012-11-18,2.417,2.5,0.083,2.208,,
2012-11-19,13.125,16.25,3.125,2.708,,
2012-11-20,10.75,12.708,1.958,2.75,,
2012-11-21,8.13,9.435,1.304,2.625,,
2012-11-22,17.417,23.417,6.0,3.25,,
2012-11-23,14.667,22.875,8.208,2.75,,
2012-11-24,3.667,3.958,0.292,2.417,,
2012-11-25,8.792,10.417,1.625,2.667,,
2012-11-26,15.542,20.958,5.417,2.542,,
2012-11-27,6.458,8.0,1.542,2.375,,
2012-11-28,13.87,20.609,6.739,2.75,,
2012-11-29,13.292,15.917,2.625,2.958,,
2012-11-30,11.292,13.833,2.542,2.667,,
2012-12-01,6.364,8.5,2.136,3.182,,
2012-12-02,5.833,6.792,0.958,2.833,,
2012-12-03,11.792,16.167,4.375,3.167,,
2012-12-04,10.958,13.833,2.875,2.708,,
2012-12-05,13.609,16.478,2.87,3.174,,
2012-12-06,7.875,9.042,1.167,3.0,,
2012-12-07,14.042,18.167,4.125,3.208,,
2012-12-08,8.0,9.333,1.333,3.625,,
2012-12-09,2.833,2.875,0.042,3.292,,
2012-12-10,8.583,10.583,2.0,2.75,,
2012-12-11,16.0,22.083,6.083,3.417,,
2012-12-12,16.348,23.957,7.609,3.167,,
2012-12-13,15.542,19.958,4.417,3.125,,
2012-12-14,23.333,38.167,14.833,3.792,,
2012-12-15,15.708,20.5,4.792,3.708,,
2012-12-16,7.083,7.75,0.667,3.083,,
2012-12-17,14.375,21.917,7.542,3.042,,
2012-12-18,8.583,14.125,5.542,3.125,,
2012-12-19,5.261,6.043,0.783,2.625,,
2012-12-20,17.556,25.278,7.722,2.562,,
2012-12-21,12.238,15.429,3.19,2.591,,
2012-12-22,11.75,14.792,3.042,2.208,,
2012-12-23,1.542,1.667,0.125,2.375,,
2012-12-24,3.667,3.917,0.25,2.042,,
2012-12-25,6.875,11.75,4.875,2.708,,
2012-12-26,2.652,3.13,0.478,2.458,,
2012-12-27,9.375,11.708,2.333,2.667,,
2012-12-28,15.042,27.583,12.542,2.708,,
2012-12-29,9.042,10.917,1.875,2.042,,
2012-12-30,9.333,10.625,1.292,1.333,,
2012-12-31,0.5,0.5,0.0,2.042,,
2013-01-01,2.478,2.522,0.043,3.458,,
2013-01-02,1.292,1.333,0.042,2.917,,
2013-01-03,6.792,7.75,0.958,2.833,,
2013-01-04,6.667,10.208,3.542,2.792,,
2013-01-05,2.875,3.0,0.125,2.167,,
2013-01-06,6.292,8.292,2.0,3.0,,
2013-01-07,15.167,22.875,7.708,3.348,,
2013-01-08,18.783,26.652,7.87,3.583,,
2013-01-09,6.083,7.292,1.208,2.792,,
2013-01-10,5.167,5.708,0.542,2.625,,
2013-01-11,10.125,12.542,2.417,2.667,,
2013-01-12,4.0,4.458,0.458,2.375,,
2013-01-13,2.25,2.375,0.125,2.875,,
2013-01-14,8.5,9.75,1.25,2.708,,
2013-01-15,11.652,13.087,1.435,2.75,,
2013-01-16,13.0,18.292,5.292,3.0,,
2013-01-17,10.875,16.167,5.292,2.958,,
2013-01-18,8.917,10.375,1.458,3.292,,
2013-01-19,0.833,0.833,0.0,2.083,,
2013-01-20,11.333,12.833,1.5,3.083,,
2013-01-21,9.833,11.333,1.5,4.125,,
2013-01-22,6.739,7.478,0.739,4.458,,
2013-01-23,9.542,11.292,1.75,3.167,,
2013-01-24,17.333,25.25,7.917,3.5,,
2013-01-25,18.667,33.125,14.458,3.625,,
2013-01-26,3.25,3.292,0.042,2.833,,
2013-01-27,7.792,9.333,1.542,2.792,,
2013-01-28,11.125,20.875,9.75,4.042,,
2013-01-29,7.391,8.478,1.087,3.25,,
2013-01-30,16.333,20.542,4.208,3.792,,
2013-01-31,2.958,3.167,0.208,3.083,,
2013-02-01,13.792,17.542,3.75,3.542,,
2013-02-02,11.292,13.042,1.75,3.458,,
2013-02-03,10.333,14.583,4.25,3.875,,
2013-02-04,2.542,2.833,0.292,3.208,,
2013-02-05,1.333,1.619,0.286,3.0,,
2013-02-06,4.042,5.083,1.042,,,
2013-02-07,2.917,3.292,0.375,,,
2013-02-08,7.875,8.625,0.75,,,
2013-02-09,5.042,5.625,0.583,,,
2013-02-10,11.75,15.25,3.5,3.818,,
2013-02-11,9.75,10.833,1.083,2.833,,
2013-02-12,10.696,11.87,1.174,2.875,,
2013-02-13,7.625,9.542,1.917,2.542,,
2013-02-14,8.417,9.167,0.75,2.667,,
2013-02-15,2.292,2.292,0.0,2.042,,
2013-02-16,0.958,1.0,0.042,2.0,,
2013-02-17,5.958,7.458,1.5,2.333,,
2013-02-18,1.208,1.292,0.083,2.333,,
2013-02-19,2.696,2.739,0.043,2.25,,
2013-02-20,5.292,5.583,0.292,2.333,,
2013-02-21,5.917,7.333,1.417,2.375,,
2013-02-22,7.0,7.75,0.75,2.375,,
2013-02-23,4.125,4.25,0.125,2.0,,
2013-02-24,8.792,10.833,2.042,2.167,,
2013-02-25,8.917,12.667,3.75,2.333,,
2013-02-26,11.087,11.739,0.652,2.125,,
2013-02-27,17.667,19.875,2.208,2.542,,
2013-02-28,10.625,10.917,0.292,2.542,,
2013-03-01,10.375,11.542,1.167,2.917,,
2013-03-02,7.667,8.083,0.417,2.75,,
2013-03-03,1.833,2.042,0.208,2.87,,
2013-03-04,11.542,13.5,1.958,3.958,,
2013-03-05,14.957,17.478,2.522,4.167,,
2013-03-06,2.542,2.708,0.167,3.458,,
2013-03-07,4.917,5.5,0.583,3.583,,
2013-03-08,4.875,5.167,0.292,3.042,,
2013-03-09,3.625,3.708,0.083,3.208,,
2013-03-10,2.125,2.333,0.208,3.292,,
2013-03-11,7.375,8.042,0.667,3.375,,
2013-03-12,12.391,13.087,0.696,6.333,,
2013-03-13,14.833,16.083,1.25,5.417,,
2013-03-14,1.667,1.833,0.167,3.167,,
2013-03-15,3.792,3.875,0.083,3.667,,
2013-03-16,5.708,6.375,0.667,4.542,,
2013-03-17,9.5,9.958,0.458,5.042,,
2013-03-18,10.5,11.75,1.25,4.542,,
2013-03-19,5.478,5.522,0.043,4.083,,
2013-03-20,7.917,8.458,0.542,3.958,,
2013-03-21,1.583,1.625,0.042,3.0,,
2013-03-22,1.583,1.583,0.0,3.25,,
2013-03-23,5.5,5.833,0.333,3.625,,
2013-03-24,10.583,11.625,1.042,4.708,,
2013-03-25,10.5,12.667,2.167,4.583,,
2013-03-26,14.304,15.913,1.609,4.625,,
2013-03-27,12.25,14.125,1.875,4.292,,
2013-03-28,11.667,13.75,2.083,4.875,,
2013-03-29,10.125,11.458,1.333,5.292,,
2013-03-30,6.917,7.125,0.208,3.958,,
2013-03-31,2.792,2.792,0.0,4.167,,
2013-04-01,7.917,8.458,0.542,3.833,,
2013-04-02,7.375,7.792,0.417,3.478,,
2013-04-03,3.739,3.739,0.0,2.417,,
2013-04-04,5.208,5.417,0.208,3.292,,
2013-04-05,11.042,13.208,2.167,4.125,,
2013-04-06,6.417,7.0,0.583,3.458,,
2013-04-07,2.292,2.375,0.083,3.292,,
2013-04-08,3.708,3.875,0.167,3.708,,
2013-04-09,6.958,8.167,1.208,4.417,,
2013-04-10,4.783,5.0,0.217,3.708,,
2013-04-11,3.042,3.25,0.208,3.625,,
2013-04-12,4.792,5.042,0.25,3.708,,
2013-04-13,5.208,5.417,0.208,3.667,,
2013-04-14,4.333,4.542,0.208,4.125,,
2013-04-15,4.625,4.75,0.125,4.042,,
2013-04-16,12.333,13.375,1.042,4.833,,
2013-04-17,9.522,11.391,1.87,4.792,,
2013-04-18,10.792,12.458,1.667,5.0,,
2013-04-19,2.125,2.167,0.042,4.0,,
2013-04-20,7.0,7.208,0.208,4.125,,
2013-04-21,4.083,4.542,0.458,3.0,,
2013-04-22,5.208,5.5,0.292,3.542,,
2013-04-23,11.708,13.0,1.292,3.958,,
2013-04-24,10.652,11.348,0.696,3.875,,
2013-04-25,5.875,6.167,0.292,4.417,,
2013-04-26,7.542,8.167,0.625,4.625,,
2013-04-27,2.208,2.208,0.0,3.75,,
2013-04-28,2.833,2.917,0.083,4.042,,
2013-04-29,7.583,7.75,0.167,5.167,,
2013-04-30,5.333,5.333,0.0,4.625,,
2013-05-01,2.957,3.087,0.13,3.609,,
2013-05-02,1.833,1.917,0.083,3.0,,
2013-05-03,2.0,2.042,0.042,3.25,,
2013-05-04,2.417,2.583,0.167,3.708,,
2013-05-05,3.292,3.417,0.125,4.25,,
2013-05-06,3.25,3.375,0.125,4.417,,
2013-05-07,1.083,1.125,0.042,3.083,,
2013-05-08,2.522,2.565,0.043,3.417,,
2013-05-09,9.417,10.458,1.042,5.167,,
2013-05-10,10.125,11.417,1.292,5.583,,
2013-05-11,6.292,6.583,0.292,3.625,,
2013-05-12,2.958,3.0,0.042,3.708,,
2013-05-13,8.0,8.917,0.917,4.167,,
2013-05-14,8.667,9.167,0.5,5.875,,
2013-05-15,8.696,9.174,0.478,5.625,,
2013-05-16,5.167,5.375,0.208,4.75,,
2013-05-17,3.792,3.875,0.083,4.5,,
2013-05-18,6.125,6.333,0.208,5.542,,
2013-05-19,3.667,3.667,0.0,4.792,,
2013-05-20,4.167,4.708,0.542,3.667,,
2013-05-21,4.708,5.083,0.375,4.5,,
2013-05-22,6.522,7.0,0.478,5.292,,
2013-05-23,4.667,4.875,0.208,5.25,,
2013-05-24,4.25,4.542,0.292,4.875,,
2013-05-25,4.958,5.292,0.333,5.0,,
2013-05-26,4.458,4.583,0.125,5.208,,
2013-05-27,5.667,6.083,0.417,4.958,,
2013-05-28,5.208,5.625,0.417,4.375,,
2013-05-29,6.304,7.13,0.826,3.75,,
2013-05-30,5.417,6.25,0.833,3.0,,
2013-05-31,5.25,5.708,0.458,4.292,,
2013-06-01,3.833,4.125,0.292,4.583,,
2013-06-02,3.167,3.333,0.167,4.417,,
2013-06-03,5.083,5.333,0.25,4.438,,
2013-06-04,7.381,12.143,4.762,4.609,,
2013-06-05,4.727,5.091,0.364,4.542,,
2013-06-06,6.292,7.167,0.875,3.917,,
2013-06-07,6.833,7.625,0.792,4.833,,
2013-06-08,3.75,4.208,0.458,4.458,,
2013-06-09,3.083,3.5,0.417,4.75,,
2013-06-10,5.792,6.125,0.333,5.25,,
2013-06-11,4.792,5.5,0.708,3.958,,
2013-06-12,2.652,3.217,0.565,3.0,,
2013-06-13,2.333,3.667,1.333,2.917,,
2013-06-14,2.125,3.542,1.417,2.875,,
2013-06-15,2.542,3.167,0.625,3.125,,
2013-06-16,1.125,1.333,0.208,3.0,,
2013-06-17,4.0,4.583,0.583,3.583,,
2013-06-18,7.542,8.5,0.958,3.292,,
2013-06-19,8.652,10.304,1.652,2.083,,
2013-06-20,4.417,5.0,0.583,2.0,,
2013-06-21,5.5,6.542,1.042,2.0,,
2013-06-22,1.458,1.542,0.083,2.25,,
2013-06-23,1.583,1.792,0.208,2.333,,
2013-06-24,3.875,4.333,0.458,2.583,,
2013-06-25,4.208,4.75,0.542,2.458,,
2013-06-26,5.739,6.261,0.522,2.125,,
2013-06-27,3.875,4.25,0.375,2.625,,
2013-06-28,5.667,6.5,0.833,2.625,,
2013-06-29,3.792,4.167,0.375,3.167,,
2013-06-30,2.458,2.958,0.5,2.375,,
2013-07-01,4.208,5.042,0.833,2.375,,
2013-07-02,5.208,5.667,0.458,3.042,,
2013-07-03,6.304,8.043,1.739,2.708,,
2013-07-04,5.833,7.583,1.75,2.087,,
2013-07-05,4.292,5.458,1.167,1.833,,
2013-07-06,4.417,6.083,1.667,2.0,,
2013-07-07,2.625,3.458,0.833,2.0,,
2013-07-08,3.083,4.083,1.0,2.208,,
2013-07-09,4.333,5.042,0.708,2.917,,
2013-07-10,5.261,5.826,0.565,3.083,,
2013-07-11,4.833,5.667,0.833,3.25,,
2013-07-12,4.375,5.125,0.75,3.458,,
2013-07-13,5.625,6.25,0.625,3.667,,
2013-07-14,2.417,3.0,0.583,3.0,,
2013-07-15,2.167,2.542,0.375,2.792,,
2013-07-16,5.333,6.25,0.917,3.417,,
2013-07-17,7.652,8.391,0.739,3.208,,
2013-07-18,3.958,4.458,0.5,2.917,,
2013-07-19,3.0,3.417,0.417,3.0,,
2013-07-20,3.083,3.292,0.208,3.458,,
2013-07-21,3.0,3.208,0.208,3.375,,
2013-07-22,4.208,5.208,1.0,2.625,,
2013-07-23,3.292,4.0,0.708,2.417,,
2013-07-24,7.913,10.087,2.174,2.083,,
2013-07-25,5.5,7.542,2.042,2.333,,
2013-07-26,4.583,5.667,1.083,2.333,,
2013-07-27,2.458,2.625,0.167,2.333,,
2013-07-28,1.5,1.75,0.25,2.333,,
2013-07-29,4.667,6.292,1.625,1.958,,
2013-07-30,4.25,5.042,0.792,2.042,,
2013-07-31,4.391,4.826,0.435,2.417,,
2013-08-01,4.5,5.208,0.708,2.208,,
2013-08-02,3.333,3.958,0.625,2.583,,
2013-08-03,2.25,2.667,0.417,2.75,,
2013-08-04,2.208,2.667,0.458,2.708,,
2013-08-05,4.458,5.375,0.917,2.13,,
2013-08-06,4.5,6.792,2.292,2.0,,
2013-08-07,4.261,5.087,0.826,2.25,,
2013-08-08,4.333,5.208,0.875,2.583,,
2013-08-09,4.75,5.417,0.667,2.833,,
2013-08-10,4.375,4.875,0.5,3.125,,
2013-08-11,2.292,2.458,0.167,3.417,,
2013-08-12,3.542,3.958,0.417,3.0,,
2013-08-13,3.625,3.833,0.208,3.292,,
2013-08-14,2.913,3.13,0.217,3.708,,
2013-08-15,3.083,3.375,0.292,3.522,,
2013-08-16,4.0,4.292,0.292,3.042,,
2013-08-17,2.875,3.375,0.5,3.292,,
2013-08-18,2.375,2.75,0.375,3.458,,
2013-08-19,3.25,4.042,0.792,3.125,,
2013-08-20,5.333,6.333,1.0,2.917,,
2013-08-21,6.435,7.826,1.391,2.5,,
2013-08-22,5.792,6.667,0.875,2.625,,
2013-08-23,12.583,15.292,2.708,3.0,,
2013-08-24,4.625,5.5,0.875,2.75,,
2013-08-25,2.042,2.625,0.583,2.875,,
2013-08-26,3.083,3.458,0.375,3.25,,
2013-08-27,4.167,4.792,0.625,3.0,,
2013-08-28,3.783,4.696,0.913,2.917,,
2013-08-29,4.417,5.375,0.958,2.875,,
2013-08-30,5.042,6.0,0.958,2.375,,
2013-08-31,3.583,5.0,1.417,2.458,,
2013-09-01,2.375,3.25,0.875,2.0,,
2013-09-02,5.292,7.833,2.542,2.0,,
2013-09-03,3.292,5.083,1.792,2.0,,
2013-09-04,2.348,3.391,1.043,2.0,,
2013-09-05,3.958,5.25,1.292,1.708,,
2013-09-06,3.958,4.875,0.917,2.0,,
2013-09-07,4.167,5.208,1.042,1.75,,
2013-09-08,2.792,3.25,0.458,1.542,,
2013-09-09,3.5,4.083,0.583,1.958,,
2013-09-10,4.708,5.5,0.792,2.0,,
2013-09-11,4.087,5.0,0.913,2.0,,
2013-09-12,5.583,6.542,0.958,2.083,,
2013-09-13,4.625,5.125,0.5,2.125,,
2013-09-14,3.083,3.417,0.333,2.0,,
2013-09-15,1.083,1.5,0.417,2.0,,
2013-09-16,0.75,1.083,0.333,1.917,,
2013-09-17,3.625,4.333,0.708,2.375,,
2013-09-18,5.913,7.957,2.043,2.417,,
2013-09-19,6.833,8.708,1.875,2.5,,
2013-09-20,5.917,7.25,1.333,2.417,,
2013-09-21,4.458,5.333,0.875,2.375,,
2013-09-22,2.917,3.25,0.333,2.375,,
2013-09-23,1.792,2.292,0.5,2.0,,
2013-09-24,2.5,3.5,1.0,2.0,,
2013-09-25,4.217,5.826,1.609,2.0,,
2013-09-26,1.25,1.542,0.292,2.0,,
2013-09-27,3.333,4.042,0.708,2.333,,
2013-09-28,3.958,4.958,1.0,2.417,,
2013-09-29,3.25,4.25,1.0,2.0,,
2013-09-30,4.792,6.0,1.208,2.083,,
2013-10-01,7.0,9.167,2.167,2.042,,
2013-10-02,4.913,5.87,0.957,1.917,,
2013-10-03,4.583,5.292,0.708,2.0,,
2013-10-04,3.167,4.125,0.958,2.0,,
2013-10-05,2.25,2.875,0.625,1.417,,
2013-10-06,1.458,2.875,1.417,1.042,,
2013-10-07,3.0,5.75,2.75,1.348,,
2013-10-08,5.167,7.917,2.75,1.75,,
2013-10-09,1.913,2.348,0.435,2.0,,
2013-10-10,4.5,6.542,2.042,1.917,,
2013-10-11,4.708,5.875,1.167,2.0,,
2013-10-12,1.875,2.042,0.167,2.542,,
2013-10-13,1.083,1.208,0.125,2.667,,
2013-10-14,3.875,4.792,0.917,2.458,,
2013-10-15,12.708,16.792,4.083,2.292,,
2013-10-16,1.696,2.043,0.348,1.875,,
2013-10-17,4.25,5.333,1.083,2.0,,
2013-10-18,5.208,6.5,1.292,2.0,,
2013-10-19,2.958,3.5,0.542,1.917,,
2013-10-20,4.25,4.792,0.542,1.0,,
2013-10-21,4.25,5.333,1.083,1.0,,
2013-10-22,4.667,5.792,1.125,1.0,,
2013-10-23,3.565,4.435,0.87,1.0,,
2013-10-24,2.167,2.917,0.75,1.0,,
2013-10-25,3.083,3.875,0.792,1.0,,
2013-10-26,1.0,1.292,0.292,1.375,,
2013-10-27,2.167,2.542,0.375,1.875,,
2013-10-28,7.042,9.833,2.792,1.583,,
2013-10-29,8.875,12.667,3.792,1.333,,
2013-10-30,4.909,5.682,0.773,1.609,,
2013-10-31,9.167,12.208,3.042,2.333,,
2013-11-01,5.958,7.583,1.625,2.25,,
2013-11-02,7.5,10.75,3.25,2.375,,
2013-11-03,5.958,7.292,1.333,2.25,,
2013-11-04,2.542,2.917,0.375,1.917,,
2013-11-05,6.0,7.292,1.292,2.25,,
2013-11-06,11.783,18.217,6.435,2.696,,
2013-11-07,9.458,12.667,3.208,2.292,,
2013-11-08,5.792,7.75,1.958,2.708,,
2013-11-09,8.292,12.667,4.375,2.458,,
2013-11-10,4.708,6.083,1.375,2.0,,
2013-11-11,2.208,3.292,1.083,2.7,,
2013-11-12,6.542,8.208,1.667,2.684,,
2013-11-13,7.391,9.217,1.826,2.957,,
2013-11-14,11.188,14.188,3.0,2.958,,
2013-11-15,18.417,25.417,7.0,2.833,,
2013-11-16,7.375,8.0,0.625,3.208,,
2013-11-17,9.0,11.167,2.167,2.958,,
2013-11-18,8.333,13.417,5.083,3.167,,
2013-11-19,3.917,4.292,0.375,3.208,,
2013-11-20,5.087,5.87,0.783,3.292,,
2013-11-21,8.375,10.125,1.75,3.208,,
2013-11-22,11.625,21.167,9.542,3.292,,
2013-11-23,7.792,9.5,1.708,2.917,,
2013-11-24,9.125,12.042,2.917,3.292,,
2013-11-25,9.5,10.5,1.0,3.375,,
2013-11-26,7.583,8.917,1.333,2.958,,
2013-11-27,11.522,16.957,5.435,3.25,,
2013-11-28,3.333,3.958,0.625,3.25,,
2013-11-29,7.042,9.25,2.208,3.375,,
2013-11-30,8.708,10.5,1.792,3.083,,
2013-12-01,11.083,15.292,4.208,3.042,,
2013-12-02,12.875,17.125,4.25,3.042,,
2013-12-03,15.083,25.292,10.208,3.25,,
2013-12-04,13.391,20.13,6.739,3.478,,
2013-12-05,16.625,26.625,10.0,3.875,,
2013-12-06,12.667,18.208,5.542,4.583,,
