date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,PM25_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2012-10-14,12.375,12.792,0.417,1.208,25.625,193.348,,,,16.913,29.833,,,,210.261
2012-10-15,17.773,22.364,4.591,0.773,15.87,191.955,,,,14.318,24.417,,,,206.273
2012-10-16,15.417,21.875,6.458,1.25,33.792,192.826,,,,17.478,30.375,,,,210.304
2012-10-17,25.708,30.917,5.208,0.375,25.542,192.217,,,,24.826,26.375,,,,217.043
2012-10-18,23.417,26.208,2.792,0.0,13.083,192.87,,,,20.957,13.083,,,,213.826
2012-10-19,13.208,15.083,1.875,0.333,11.0,191.696,,,,9.348,9.318,,,,201.043
2012-10-20,13.875,22.958,9.083,0.5,10.333,192.696,,,,13.913,14.208,,,,206.609
2012-10-21,8.458,8.917,0.458,0.583,20.875,190.957,,,,9.522,23.458,,,,200.478
2012-10-22,10.957,15.391,4.435,0.826,21.792,191.522,,,,10.522,25.458,,,,202.043
2012-10-23,11.739,12.739,1.0,0.174,10.75,189.476,,,,9.333,11.042,,,,198.81
2012-10-24,12.417,16.125,3.708,0.25,9.75,191.565,,,,9.913,9.292,,,,201.478
2012-10-25,21.417,38.167,16.75,0.583,13.167,195.043,,,,22.609,14.5,,,,217.652
2012-10-26,19.292,33.583,14.292,0.542,17.5,193.826,,,,17.609,17.458,,,,211.435
2012-10-27,13.333,20.792,7.458,0.583,16.208,195.739,,,,14.783,24.292,,,,210.522
2012-10-28,9.417,10.083,0.667,0.0,14.333,192.783,,,,18.478,16.833,,,,211.261
2012-10-29,11.043,12.435,1.391,0.435,9.125,190.696,,,,9.522,10.167,,,,200.217
2012-10-30,17.583,22.25,4.667,0.833,17.292,193.217,,,,13.696,15.25,,,,206.913
2012-10-31,22.417,33.125,10.708,0.75,16.875,194.913,,,,21.217,18.0,,,,216.13
2012-11-01,15.792,25.542,9.75,1.0,10.208,194.783,,,,13.87,15.625,,,,208.652
2012-11-02,13.083,14.458,1.375,0.375,8.167,193.609,,,,8.652,10.875,,,,202.261
2012-11-03,8.542,9.0,0.458,0.333,13.625,191.435,,,,4.826,13.208,,,,196.261
2012-11-04,9.958,10.583,0.625,0.25,12.708,193.783,,,,7.609,12.125,,,,201.391
2012-11-05,20.455,26.5,6.045,0.905,15.857,192.905,,,,16.762,22.304,,,,209.667
2012-11-06,12.583,13.625,1.042,0.875,15.333,189.348,,,,11.739,17.042,,,,201.087
2012-11-07,19.458,35.125,15.667,0.75,14.333,199.87,,,,21.0,17.417,,,,220.87
2012-11-08,27.417,37.917,10.5,0.75,16.667,197.957,,,,22.435,21.917,,,,220.391
2012-11-09,18.167,24.583,6.417,0.708,18.667,193.391,,,,14.087,23.25,,,,207.478
2012-11-10,13.083,15.375,2.292,0.417,17.625,191.13,,,,10.087,18.958,,,,201.217
2012-11-11,11.042,13.042,2.0,0.0,9.417,193.304,,,,10.348,10.75,,,,203.652
2012-11-12,21.217,32.217,11.0,1.0,9.333,196.478,,,,20.087,20.167,,,,216.565
2012-11-13,19.958,32.167,12.208,1.75,,195.87,,,,19.696,23.167,,,,215.565
2012-11-14,15.957,21.913,5.957,0.913,10.615,196.136,,,,12.591,10.667,,,,208.727
2012-11-15,18.458,22.667,4.208,0.583,6.417,196.696,,,,12.913,5.625,,,,209.609
2012-11-16,20.167,29.625,9.458,0.625,5.458,195.783,,,,14.739,6.708,,,,210.522
2012-11-17,18.208,27.708,9.5,0.167,13.708,193.13,,,,17.13,8.542,,,,210.261
2012-11-18,5.5,5.667,0.167,0.833,5.125,194.565,,,,4.609,8.125,,,,199.174
2012-11-19,20.0,34.0,14.0,1.217,14.167,196.783,,,,17.0,14.042,,,,213.783
2012-11-20,19.583,28.875,9.292,0.875,13.875,196.13,,,,16.696,16.917,,,,212.826
2012-11-21,21.048,30.19,9.143,0.952,8.136,196.043,,,,14.739,7.958,,,,210.783
2012-11-22,28.304,66.913,38.609,0.913,25.042,201.87,,,,40.391,28.083,,,,242.261
2012-11-23,17.083,25.167,8.083,0.875,15.25,194.13,,,,16.609,19.792,,,,210.739
2012-11-24,8.75,10.083,1.333,0.958,5.333,193.957,,,,6.0,5.708,,,,199.957
2012-11-25,12.25,15.833,3.583,0.25,9.417,195.522,,,,11.304,10.042,,,,206.826
2012-11-26,22.333,43.708,21.375,0.25,10.083,194.478,,,,22.348,10.917,,,,216.826
2012-11-27,11.917,14.5,2.583,0.25,5.417,195.087,,,,6.348,4.792,,,,201.435
2012-11-28,24.208,43.083,18.875,0.792,14.042,197.217,,,,21.304,2.0,,,,218.522
2012-11-29,28.739,64.565,35.826,0.957,18.583,200.217,,,,36.261,,,,,236.478
2012-11-30,16.304,38.391,22.087,0.609,19.542,196.091,,,,20.455,17.308,,,,216.545
2012-12-01,10.208,12.458,2.25,0.75,3.333,195.217,,,,5.87,6.25,,,,201.087
2012-12-02,11.167,12.917,1.75,0.292,9.375,196.739,,,,7.043,18.125,,,,203.783
2012-12-03,21.739,48.565,26.826,0.652,15.625,199.696,,,,27.043,25.583,,,,226.739
2012-12-04,16.0,34.333,18.333,0.667,10.833,197.609,,,,17.261,16.125,,,,214.87
2012-12-05,22.208,33.625,11.417,0.667,11.0,197.783,,,,14.696,18.167,,,,212.478
2012-12-06,12.125,15.042,2.917,1.167,9.958,195.261,,,,6.217,11.0,,,,201.478
2012-12-07,19.913,30.261,10.348,1.0,11.174,195.636,,,,13.5,14.87,,,,209.136
2012-12-08,14.292,22.292,8.0,1.083,13.292,197.348,,,,10.043,15.458,,,,207.391
2012-12-09,9.875,12.25,2.375,1.292,8.208,197.348,,,,5.478,11.417,,,,202.826
2012-12-10,19.217,26.043,6.826,0.957,5.542,197.957,,,,11.13,8.833,,,,209.087
2012-12-11,21.458,40.5,19.042,0.625,7.917,199.391,,,,17.696,14.375,,,,217.087
2012-12-12,22.375,32.333,9.958,0.5,8.875,197.609,,,,13.826,12.792,,,,211.435
2012-12-13,25.833,46.083,20.25,0.792,10.625,198.087,,,,18.087,15.625,,,,216.174
2012-12-14,34.708,72.417,37.708,0.958,21.667,201.043,,,,30.826,31.0,,,,231.87
2012-12-15,30.583,51.125,20.542,0.292,22.042,198.087,,,,30.609,22.458,,,,228.696
2012-12-16,10.708,11.042,0.333,0.125,9.208,194.783,,,,7.913,10.292,,,,202.696
2012-12-17,30.087,60.261,30.174,1.0,18.042,198.913,,,,32.261,22.792,,,,231.174
2012-12-18,22.333,44.25,21.917,1.375,21.042,198.783,,,,25.261,20.458,,,,224.043
2012-12-19,12.667,14.333,1.667,0.75,4.833,195.957,,,,5.043,3.708,,,,201.0
2012-12-20,23.875,31.083,7.208,0.833,4.833,196.739,,,,12.826,9.542,,,,209.565
2012-12-21,26.25,38.333,12.083,0.75,11.542,196.87,,,,16.609,16.958,,,,213.478
2012-12-22,17.625,21.833,4.208,0.417,10.417,193.435,,,,10.565,11.0,,,,204.0
2012-12-23,8.583,9.375,0.792,1.292,7.75,196.783,,,,5.696,13.917,,,,202.478
2012-12-24,16.609,25.087,8.478,1.0,7.583,199.478,,,,13.696,10.542,,,,213.174
2012-12-25,24.13,44.478,20.348,1.13,15.167,198.636,,,,17.727,20.261,,,,216.364
2012-12-26,12.375,18.875,6.5,0.792,3.917,195.435,,,,2.652,7.417,,,,198.087
2012-12-27,18.708,25.667,6.958,0.958,6.208,195.609,,,,7.087,8.208,,,,202.696
2012-12-28,28.125,46.708,18.583,0.417,20.583,198.391,,,,20.174,24.708,,,,218.565
2012-12-29,13.292,15.042,1.75,0.292,9.208,195.261,,,,9.957,8.75,,,,205.217
2012-12-30,13.042,14.667,1.625,0.083,12.5,195.304,,,,13.913,8.75,,,,209.217
2012-12-31,5.087,5.435,0.348,0.739,4.167,196.435,,,,1.565,7.083,,,,198.0
2013-01-01,10.042,11.625,1.583,0.875,36.917,200.174,84.0,67.458,40.0,7.87,34.75,120.0,60.125,11.0,208.043
2013-01-02,6.667,7.833,1.167,0.875,17.667,197.87,75.0,60.417,48.0,2.826,15.625,105.0,65.958,30.0,200.696
2013-01-03,11.792,13.208,1.417,0.417,17.667,199.783,86.0,63.292,40.0,9.0,15.5,105.0,49.875,-3.0,208.783
2013-01-04,10.0,13.917,3.917,0.417,14.25,199.739,85.0,60.292,43.0,6.913,14.25,117.0,56.5,6.0,206.652
2013-01-05,6.042,7.125,1.083,0.042,5.75,196.174,60.0,44.875,30.0,1.087,6.125,83.0,38.0,2.0,197.261
2013-01-06,14.261,16.826,2.565,0.739,5.958,197.826,68.0,45.292,30.0,3.261,7.0,92.0,34.625,-18.0,201.087
2013-01-07,27.522,49.261,21.739,1.391,16.5,201.955,75.0,53.917,36.0,20.182,17.565,101.0,32.708,-32.0,222.136
2013-01-08,30.542,74.958,44.417,0.875,32.833,202.783,96.0,84.375,60.0,36.304,25.875,66.0,52.25,28.0,239.087
2013-01-09,12.5,13.708,1.208,0.5,4.75,196.043,93.0,61.792,40.0,5.174,3.583,103.0,65.083,14.0,201.217
2013-01-10,12.458,13.417,0.958,0.375,3.667,197.174,84.0,56.458,39.0,3.739,4.5,56.0,18.917,-7.0,200.913
2013-01-11,17.833,24.5,6.667,0.417,13.833,199.0,91.0,74.625,53.0,11.522,12.0,67.0,27.833,-9.0,210.522
2013-01-12,13.083,15.833,2.75,0.875,22.167,198.13,89.0,66.167,43.0,8.957,20.458,87.0,42.458,-7.0,207.087
2013-01-13,8.261,9.174,0.913,0.696,10.417,196.783,71.0,51.708,35.0,3.13,10.25,67.0,39.708,5.0,199.913
2013-01-14,22.0,33.458,11.458,0.833,10.167,199.0,60.0,46.708,31.0,12.957,10.958,70.0,22.125,-21.0,211.957
2013-01-15,28.625,56.25,27.625,1.167,22.304,203.087,87.0,64.458,52.0,28.348,20.292,63.0,31.0,-3.0,231.435
2013-01-16,19.083,39.083,20.0,0.958,10.167,199.174,88.0,61.958,35.0,12.957,10.125,94.0,39.125,-21.0,212.13
2013-01-17,19.833,40.583,20.75,0.708,11.833,200.87,86.0,61.167,36.0,15.13,11.292,94.0,41.917,-4.0,216.0
2013-01-18,15.708,17.917,2.208,1.167,17.125,199.0,84.0,55.042,36.0,8.783,19.292,84.0,39.458,-6.0,207.783
2013-01-19,4.25,4.667,0.417,0.0,4.292,198.87,80.0,49.375,34.0,0.609,4.708,54.0,25.083,-1.0,199.478
2013-01-20,20.522,25.348,4.826,1.087,12.875,197.0,86.0,55.0,39.0,9.348,14.792,84.0,34.125,-24.0,206.348
2013-01-21,21.292,31.792,10.5,1.125,26.75,202.478,90.0,70.125,48.0,19.043,24.167,88.0,44.708,8.0,221.522
2013-01-22,18.292,22.417,4.125,0.417,14.0,200.783,86.0,61.417,42.0,8.913,14.125,80.0,32.875,2.0,209.696
2013-01-23,23.125,33.125,10.0,0.708,12.375,201.826,74.0,54.417,34.0,13.0,13.917,102.0,39.375,-3.0,214.826
2013-01-24,29.958,61.708,31.75,0.833,23.458,203.522,80.0,60.25,30.0,27.565,25.833,114.0,41.083,-22.0,231.087
2013-01-25,32.583,56.0,23.417,1.792,37.0,203.217,84.0,60.833,43.0,32.826,38.625,124.0,67.25,9.0,236.043
2013-01-26,10.0,11.792,1.792,0.125,23.167,198.304,96.0,65.542,36.0,9.043,18.958,109.0,64.917,11.0,207.348
2013-01-27,16.909,24.227,7.318,0.364,9.042,197.545,74.0,48.5,31.0,10.455,8.957,82.0,27.292,-8.0,208.0
2013-01-28,26.542,44.542,18.0,2.083,21.875,198.652,85.0,62.083,40.0,18.565,21.542,115.0,54.25,-21.0,217.217
2013-01-29,25.708,35.667,9.958,1.5,19.208,198.696,79.0,50.875,21.0,20.565,16.667,122.0,66.792,21.0,219.261
2013-01-30,35.875,114.042,78.167,0.833,32.917,207.652,96.0,82.375,57.0,56.391,30.375,62.0,41.958,20.0,264.043
2013-01-31,16.708,43.125,26.417,0.75,19.708,200.5,96.0,55.348,34.0,21.5,17.292,119.0,79.522,29.0,222.0
2013-02-01,28.875,43.5,14.625,1.292,25.083,201.087,80.0,54.542,24.0,25.609,25.208,134.0,62.208,-7.0,226.696
2013-02-02,23.417,32.25,8.833,0.0,40.208,202.957,97.0,87.125,74.0,25.826,30.0,132.0,81.167,47.0,228.783
2013-02-03,28.565,55.565,27.0,0.522,43.625,203.957,98.0,86.958,70.0,34.783,28.75,141.0,99.542,59.0,238.739
2013-02-04,11.304,13.348,2.043,0.435,5.0,197.0,81.0,55.667,36.0,6.318,5.727,105.0,66.0,7.0,203.318
2013-02-05,9.208,10.958,1.75,0.042,3.375,197.957,59.0,43.458,32.0,1.391,3.958,42.0,8.375,-13.0,199.348
2013-02-06,12.958,15.208,2.25,0.083,4.375,196.87,56.0,42.417,32.0,3.696,4.833,40.0,12.083,-29.0,200.565
2013-02-07,17.125,20.583,3.458,0.667,8.0,196.348,76.0,41.917,24.0,7.87,11.458,78.0,38.625,-8.0,204.217
2013-02-08,19.125,22.333,3.208,0.0,11.792,196.609,96.0,91.458,77.0,10.087,9.917,29.0,15.833,5.0,206.696
2013-02-09,5.25,5.792,0.542,0.0,2.25,196.043,75.0,57.667,40.0,1.913,1.917,102.0,55.458,24.0,197.957
2013-02-10,8.304,9.696,1.391,0.913,9.375,196.478,57.0,43.458,28.0,2.478,9.625,92.0,45.667,21.0,198.957
2013-02-11,7.542,8.917,1.375,0.208,4.833,195.913,49.0,40.625,25.0,2.391,5.667,86.0,30.333,-6.0,198.304
2013-02-12,13.913,16.13,2.217,0.696,6.304,195.955,67.0,46.957,31.0,6.682,7.957,102.0,40.0,2.0,202.636
2013-02-13,18.5,27.875,9.375,0.208,6.0,197.87,80.0,53.0,32.0,11.913,8.583,100.0,46.167,-6.0,209.783
2013-02-14,17.208,20.083,2.875,0.125,8.0,196.174,94.0,86.042,50.0,7.957,7.583,37.0,19.208,3.0,204.13
2013-02-15,11.833,13.708,1.875,0.0,4.0,194.957,94.0,74.458,51.0,4.696,4.458,95.0,53.875,30.0,199.652
2013-02-16,3.833,4.292,0.458,1.083,15.542,195.87,67.0,44.333,27.0,1.522,16.417,102.0,62.042,29.0,197.391
2013-02-17,16.522,21.565,5.043,2.522,33.708,198.826,61.0,52.458,42.0,10.087,31.167,113.0,57.667,15.0,208.913
2013-02-18,7.708,8.667,0.958,0.792,11.792,194.739,50.0,42.0,33.0,1.522,11.708,77.0,40.625,23.0,196.261
2013-02-19,10.875,11.833,0.958,0.5,9.333,195.043,52.0,41.625,29.0,4.348,10.542,91.0,41.042,11.0,199.391
2013-02-20,18.708,20.875,2.167,1.5,18.583,197.043,64.0,45.333,28.0,7.913,18.333,96.0,44.25,-2.0,204.957
2013-02-21,11.708,13.292,1.583,0.75,11.833,196.87,60.0,43.667,30.0,5.13,14.765,95.0,42.5,5.0,202.0
2013-02-22,8.292,9.083,0.792,0.375,6.583,194.174,50.0,41.75,30.0,1.826,5.958,90.0,39.875,-1.0,196.0
2013-02-23,7.458,7.833,0.375,0.667,10.5,195.087,64.0,44.417,28.0,2.565,10.167,105.0,43.75,-16.0,197.652
2013-02-24,23.0,30.217,7.217,1.304,17.417,198.087,72.0,47.0,18.0,13.174,14.792,114.0,47.792,-16.0,211.261
2013-02-25,24.042,41.292,17.25,2.667,52.792,202.696,76.0,55.167,37.0,17.522,49.917,123.0,66.583,-1.0,220.217
2013-02-26,21.217,25.609,4.391,1.87,46.667,199.391,74.0,57.208,34.0,14.913,45.917,151.0,87.0,4.0,214.304
2013-02-27,13.708,14.625,0.917,0.333,28.083,193.304,96.0,87.208,61.0,9.87,18.958,141.0,118.333,92.0,203.174
2013-02-28,18.167,20.292,2.125,0.625,24.25,196.217,96.0,66.792,41.0,14.435,20.435,175.0,128.667,87.0,210.652
2013-03-01,21.417,23.667,2.25,1.25,43.292,196.87,90.0,67.667,57.0,16.478,35.333,153.0,121.375,98.0,213.348
2013-03-02,11.917,12.625,0.708,0.833,31.583,195.826,95.0,81.167,62.0,10.043,20.125,120.0,98.125,71.0,205.87
2013-03-03,11.478,15.696,4.217,0.13,8.458,197.913,88.0,52.125,30.0,11.652,5.458,126.0,76.708,32.0,209.565
2013-03-04,25.826,35.565,9.739,0.783,18.565,197.864,90.0,62.375,46.0,17.091,18.273,105.0,66.708,9.0,214.955
2013-03-05,21.042,30.75,9.708,0.208,23.792,196.13,97.0,84.042,52.0,17.174,16.125,98.0,76.917,47.0,213.304
2013-03-06,5.25,6.167,0.917,0.083,9.292,196.739,65.0,43.167,31.0,0.739,8.583,74.0,37.875,15.0,197.478
2013-03-07,11.958,14.208,2.25,0.667,10.458,196.522,67.0,54.0,38.0,3.522,10.542,69.0,31.917,-6.0,200.043
2013-03-08,7.167,8.5,1.333,0.75,8.5,195.304,81.0,57.208,41.0,1.913,8.955,80.0,46.583,12.0,197.217
2013-03-09,7.875,8.708,0.833,0.958,16.083,194.783,83.0,49.708,27.0,3.043,14.714,101.0,61.875,21.0,197.826
2013-03-10,7.435,8.565,1.13,0.435,7.375,197.913,77.0,56.583,46.0,1.087,,59.0,28.708,2.0,199.0
2013-03-11,20.0,24.375,4.375,0.625,9.167,197.522,80.0,48.542,27.0,9.043,,98.0,43.833,-13.0,206.565
2013-03-12,30.083,41.375,11.292,2.458,26.75,198.565,66.0,47.458,28.0,23.565,,167.0,89.667,11.0,222.13
2013-03-13,20.417,27.292,6.875,0.583,30.292,193.087,96.0,80.292,59.0,15.739,,164.0,119.333,84.0,208.826
2013-03-14,6.696,7.565,0.87,0.261,4.208,195.864,66.0,50.375,38.0,1.227,,104.0,74.25,43.0,197.091
2013-03-15,8.792,9.458,0.667,0.458,15.042,196.217,62.0,43.75,33.0,3.826,,109.0,64.5,24.0,200.043
2013-03-16,11.125,12.458,1.333,1.583,37.625,197.696,76.0,57.875,41.0,7.0,44.643,155.0,86.208,5.0,204.696
2013-03-17,17.043,18.739,1.696,2.957,59.958,198.609,83.0,58.583,35.0,9.348,52.292,180.0,112.917,32.0,207.957
2013-03-18,37.5,51.375,13.875,0.792,93.333,203.696,90.0,83.125,68.0,37.739,68.542,152.0,117.708,68.0,241.435
2013-03-19,10.417,11.375,0.958,1.208,27.375,195.609,69.0,54.5,28.0,4.957,23.042,165.0,110.708,56.0,200.565
2013-03-20,21.833,26.75,4.917,0.458,25.667,194.913,95.0,82.542,63.0,17.174,21.0,116.0,98.375,77.0,212.087
2013-03-21,6.5,7.583,1.083,0.292,6.75,196.739,69.0,56.958,44.0,1.826,4.75,96.0,66.083,39.0,198.565
2013-03-22,8.25,9.542,1.292,0.125,6.042,195.652,71.0,50.292,35.0,2.87,10.25,117.0,69.083,21.0,198.522
2013-03-23,9.042,9.75,0.708,1.042,19.542,195.261,65.0,45.625,23.0,3.739,,169.0,100.75,26.0,199.0
2013-03-24,19.304,22.522,3.217,2.13,39.5,198.174,75.0,49.708,21.0,10.087,,194.0,117.125,35.0,208.261
2013-03-25,26.792,30.042,3.25,2.522,37.087,195.091,74.0,53.083,37.0,17.136,34.13,201.0,139.333,65.0,212.227
2013-03-26,27.958,36.958,9.0,0.375,46.417,196.0,95.0,88.833,63.0,26.957,28.667,141.0,128.875,109.0,222.957
2013-03-27,16.917,26.042,9.125,0.583,33.0,194.217,97.0,73.5,50.0,21.043,20.542,197.0,151.875,108.0,215.261
2013-03-28,19.875,26.083,6.208,1.208,35.958,196.304,91.0,61.625,29.0,14.783,28.917,210.0,136.458,71.0,211.087
2013-03-29,12.458,14.333,1.875,0.75,30.417,191.783,94.0,70.208,52.0,8.87,21.958,203.0,145.042,85.0,200.652
2013-03-30,2.5,2.625,0.125,0.167,15.375,188.217,94.0,82.542,63.0,2.304,8.792,178.0,150.958,119.0,190.522
2013-03-31,7.217,7.826,0.609,0.304,18.542,194.304,70.0,49.042,32.0,3.043,12.542,180.0,130.458,96.0,197.348
2013-04-01,11.435,12.043,0.609,1.217,23.375,194.217,64.0,50.167,31.0,6.043,20.75,173.0,124.333,53.0,200.261
2013-04-02,22.583,28.333,5.75,0.75,32.25,194.217,85.0,72.375,60.0,20.174,23.875,175.0,137.542,104.0,214.391
2013-04-03,9.75,10.167,0.417,0.875,16.417,192.696,86.0,66.458,50.0,6.174,11.917,168.0,128.292,101.0,198.87
2013-04-04,17.375,18.5,1.125,1.917,25.0,194.043,74.0,53.625,32.0,11.739,19.042,223.0,154.125,86.0,205.783
2013-04-05,14.435,19.043,4.609,0.957,23.348,190.636,82.0,64.333,46.0,13.955,20.217,228.0,170.875,105.0,204.591
2013-04-06,4.958,4.958,0.0,0.25,16.292,187.13,84.0,73.0,55.0,5.087,13.875,189.0,168.75,155.0,192.217
2013-04-07,4.25,4.25,0.0,0.458,7.458,194.0,83.0,63.333,48.0,3.739,7.292,168.0,126.083,75.0,197.739
2013-04-08,10.087,10.826,0.739,0.478,9.5,193.696,57.0,43.042,32.0,4.87,6.875,162.0,113.25,65.0,198.565
2013-04-09,19.375,23.792,4.417,1.458,23.833,194.522,70.0,51.542,37.0,15.783,15.292,201.0,131.167,63.0,210.304
2013-04-10,12.667,13.708,1.042,1.0,18.792,194.87,68.0,46.458,32.0,7.0,15.875,155.0,116.375,80.0,201.87
2013-04-11,9.542,10.208,0.667,1.208,16.625,195.435,64.0,48.417,34.0,5.261,13.542,138.0,94.542,62.0,200.696
2013-04-12,13.955,15.773,1.818,0.857,20.042,194.571,71.0,50.375,37.0,6.81,16.25,147.0,89.583,32.0,201.381
2013-04-13,12.542,14.125,1.583,0.875,16.875,194.435,66.0,49.125,29.0,6.783,14.208,174.0,105.292,37.0,201.217
2013-04-14,6.667,7.292,0.625,1.25,28.667,192.609,74.0,60.542,50.0,5.609,24.917,191.0,140.833,60.0,198.217
2013-04-15,9.826,10.391,0.565,1.391,31.333,192.87,75.0,45.208,28.0,7.609,25.375,222.0,173.083,132.0,200.478
2013-04-16,17.458,20.875,3.417,1.75,29.458,193.13,74.0,51.625,34.0,14.217,22.833,230.0,169.042,94.0,207.348
2013-04-17,19.625,24.375,4.75,1.125,46.667,193.261,77.0,65.125,50.0,18.043,34.958,216.0,181.417,141.0,211.304
2013-04-18,13.833,16.625,2.792,1.333,26.875,188.348,75.0,61.083,42.0,13.043,21.833,251.0,182.042,113.0,201.391
2013-04-19,5.625,6.0,0.375,0.667,16.542,193.391,54.0,36.583,23.0,3.913,13.75,164.0,135.0,85.0,197.304
2013-04-20,9.375,9.708,0.333,0.708,23.292,193.174,82.0,49.625,33.0,7.261,19.25,152.0,114.167,79.0,200.435
2013-04-21,4.5,4.625,0.125,0.0,9.625,192.304,84.0,60.458,37.0,3.565,7.0,155.0,105.75,72.0,195.87
2013-04-22,9.826,10.435,0.609,0.957,11.875,193.739,54.0,38.542,24.0,5.217,12.833,171.0,109.833,47.0,198.957
2013-04-23,15.957,19.304,3.348,1.0,18.625,194.227,65.0,51.458,34.0,9.727,16.0,182.0,123.333,45.0,203.955
2013-04-24,7.292,7.333,0.042,0.75,19.958,188.913,83.0,77.833,62.0,5.652,18.208,171.0,152.458,139.0,194.565
2013-04-25,12.167,13.167,1.0,1.417,28.042,191.739,74.0,52.458,24.0,9.13,27.333,233.0,174.25,116.0,200.87
2013-04-26,13.542,16.833,3.292,1.083,27.042,194.783,80.0,59.667,38.0,10.348,23.375,199.0,143.333,87.0,205.13
2013-04-27,8.375,8.833,0.458,0.625,16.917,193.652,75.0,51.208,32.0,5.696,16.667,184.0,130.375,77.0,199.348
2013-04-28,7.333,7.417,0.083,1.083,15.667,192.783,57.0,40.125,24.0,6.957,15.833,218.0,151.125,87.0,199.739
2013-04-29,6.0,6.739,0.739,1.0,21.75,191.696,71.0,55.75,32.0,7.087,19.542,236.0,162.042,81.0,198.783
2013-04-30,11.333,12.292,0.958,0.875,29.458,192.435,81.0,64.125,40.0,8.913,22.583,177.0,162.042,139.0,201.348
2013-05-01,7.833,10.583,2.75,0.667,14.083,191.174,56.0,46.542,36.0,3.261,5.958,173.0,135.792,95.0,194.435
2013-05-02,5.217,7.609,2.391,0.174,3.957,190.773,55.0,44.955,29.0,1.455,2.913,179.0,123.045,84.0,192.227
2013-05-03,5.5,6.042,0.542,0.417,6.042,191.087,63.0,40.667,25.0,3.043,6.125,206.0,141.042,81.0,194.13
2013-05-04,5.875,6.25,0.375,0.75,11.917,191.13,63.0,45.458,30.0,4.609,11.917,215.0,154.042,82.0,195.739
2013-05-05,5.292,5.458,0.167,1.0,20.875,191.565,72.0,50.667,27.0,5.565,20.667,229.0,164.917,102.0,197.13
2013-05-06,8.087,8.783,0.696,1.391,29.792,190.565,80.0,51.167,28.0,7.174,27.0,255.0,180.75,101.0,197.739
2013-05-07,4.208,4.542,0.333,0.333,9.333,190.0,59.0,34.5,21.0,1.348,9.125,216.0,163.208,117.0,191.348
2013-05-08,10.542,11.5,0.958,0.958,6.375,189.304,54.0,33.208,18.0,7.609,6.625,249.0,166.375,87.0,196.913
2013-05-09,19.042,24.0,4.958,1.625,16.667,191.174,70.0,44.875,16.0,17.087,15.458,276.0,188.875,103.0,208.261
2013-05-10,27.25,32.208,4.958,2.375,38.417,194.609,89.0,66.542,45.0,22.739,33.125,231.0,176.583,119.0,217.348
2013-05-11,17.667,21.542,3.875,0.25,18.75,191.348,91.0,89.583,83.0,19.826,14.417,188.0,176.917,155.0,211.174
2013-05-12,5.542,5.708,0.167,0.917,21.167,190.13,85.0,58.417,25.0,7.348,20.25,281.0,197.667,130.0,197.478
2013-05-13,9.174,10.478,1.304,1.043,19.208,189.565,85.0,69.333,49.0,9.609,18.0,252.0,200.25,142.0,199.174
2013-05-14,13.391,17.13,3.739,1.217,36.542,190.227,88.0,68.625,42.0,16.409,26.762,280.0,209.75,147.0,206.636
2013-05-15,5.958,6.167,0.208,0.667,25.167,187.565,81.0,64.167,43.0,7.087,18.833,253.0,211.125,181.0,194.652
2013-05-16,11.042,12.958,1.917,0.708,28.583,190.391,82.0,56.125,39.0,9.913,28.458,255.0,200.083,159.0,200.304
2013-05-17,9.458,10.125,0.667,1.042,22.375,189.87,76.0,54.208,29.0,8.565,22.792,269.0,197.708,140.0,198.435
2013-05-18,6.625,6.792,0.167,0.833,21.542,188.435,78.0,60.875,44.0,7.522,21.667,247.0,198.708,161.0,195.957
2013-05-19,4.458,4.5,0.042,0.292,12.708,187.087,90.0,71.917,47.0,5.783,13.083,224.0,176.875,149.0,192.87
2013-05-20,11.609,12.348,0.739,0.957,14.917,188.609,91.0,71.292,48.0,12.0,13.917,284.0,217.208,152.0,200.609
2013-05-21,17.708,19.042,1.333,1.375,35.75,194.391,82.0,53.042,33.0,17.522,33.958,293.0,235.833,188.0,211.913
2013-05-22,18.391,19.696,1.304,1.913,43.458,194.409,67.0,52.583,37.0,18.227,40.458,308.0,229.125,161.0,212.636
2013-05-23,14.833,15.417,0.583,1.458,33.708,193.043,76.0,45.292,21.0,14.696,31.5,313.0,237.125,183.0,207.739
2013-05-24,11.917,12.333,0.417,1.875,32.958,192.304,76.0,57.667,37.0,12.217,27.958,270.0,214.5,164.0,204.522
2013-05-25,8.292,8.833,0.542,1.25,29.5,190.696,80.0,64.125,40.0,9.13,23.542,264.0,213.875,166.0,199.826
2013-05-26,4.375,4.5,0.125,0.792,21.708,189.565,82.0,63.25,43.0,6.13,20.958,267.0,215.583,160.0,195.696
2013-05-27,4.913,5.261,0.348,1.087,20.042,188.13,81.0,66.25,53.0,6.87,17.792,244.0,213.958,180.0,195.0
2013-05-28,5.125,5.333,0.208,0.542,12.917,187.217,78.0,65.917,52.0,6.391,12.958,235.0,212.417,197.0,193.609
2013-05-29,4.625,5.042,0.417,0.0,9.75,186.522,88.0,81.708,77.0,5.348,9.667,207.0,199.792,189.0,191.87
